Lon,Lat,True_PWV,Predicted_PWV,Error
112.75,25.82,36.5133,43.8273991861968,-7.314099186196799
113.1,25.82,55.1027,49.92889731122222,5.173802688777776
111.99,25.83,41.5373,43.87990178588625,-2.342601785886245
113.17,25.84,50.2498,50.71712209777547,-0.4673220977754724
112.21,25.86,44.6287,44.337734177123565,0.29096582287643713
111.72,25.87,58.7107,46.08204195142648,12.62865804857352
113.38,25.89,46.7052,48.84440860464405,-2.139208604644054
112.21,25.91,48.8385,43.791860663797316,5.046639336202688
113.13,25.91,54.0802,50.598333469052584,3.481866530947414
113.7,25.92,37.6542,37.41876825120241,0.23543174879759476
111.73,25.93,51.8289,47.356767254601124,4.4721327453988735
113.87,25.93,42.8302,36.22338986595982,6.606810134040181
111.95,25.94,46.4843,42.54342789903589,3.940872100964107
112.62,25.94,39.428,45.20311380477709,-5.775113804777092
113.95,25.94,36.6642,38.57590608378874,-1.9117060837887365
111.87,25.96,40.8014,45.07575195700205,-4.274351957002047
112.81,25.97,49.3823,42.546062221229164,6.836237778770837
113.05,25.97,56.9948,48.2646946437952,8.730105356204795
113.22,25.97,55.6598,52.10372647745457,3.556073522545425
113.45,25.97,54.8745,46.143691516624415,8.730808483375583
111.86,25.98,40.2922,46.6986753958631,-6.406475395863097
113.01,25.99,45.8602,48.456354375876465,-2.5961543758764662
113.59,26.0,32.5761,41.25765295770996,-8.681552957709961
109.77,26.01,39.6916,41.34961833408792,-1.6580183340879202
112.86,26.02,39.4231,45.54033982881275,-6.11723982881275
111.66,26.03,59.9352,46.81803306544686,13.11716693455314
112.53,26.03,54.1711,45.041313693827156,9.129786306172846
112.74,26.04,36.531,44.80504607418991,-8.274046074189911
112.92,26.04,41.1602,46.52543419073897,-5.365234190738967
113.39,26.04,44.0303,50.28811679633948,-6.257816796339483
112.8,26.05,49.172,43.181281802801905,5.990718197198092
110.15,26.06,33.6959,37.27005732443646,-3.574157324436456
112.63,26.06,47.9376,44.35453816053001,3.583061839469991
113.28,26.06,57.0417,50.63600077384984,6.405699226150162
109.55,26.08,36.8992,42.25052629992514,-5.351326299925141
109.81,26.08,42.7479,38.61343472530512,4.1344652746948825
113.26,26.08,53.7077,51.009498999528695,2.6982010004713075
113.94,26.08,36.1514,37.861838443808104,-1.7104384438081013
112.47,26.09,43.2412,46.36026004757129,-3.1190600475712884
110.28,26.1,35.1583,35.64958167654423,-0.49128167654423294
112.86,26.1,40.4886,44.944810450285935,-4.456210450285937
113.54,26.1,49.2259,42.36822087120369,6.857679128796313
111.81,26.11,35.6562,48.28513077111481,-12.62893077111481
111.91,26.12,34.1585,45.27362274948959,-11.115122749489593
113.11,26.12,49.1368,48.64198062092689,0.4948193790731139
113.72,26.12,24.453,39.446484428799046,-14.993484428799047
112.81,26.13,45.2797,44.89022149988256,0.38947850011744123
111.71,26.14,57.992,47.03434477005783,10.95765522994217
112.38,26.14,38.7202,46.225235555594715,-7.505035555594716
112.51,26.15,56.4501,45.090484953246616,11.359615046753383
113.03,26.15,43.2621,46.87675176271231,-3.614651762712313
114.13,26.15,35.4352,36.81867332094406,-1.3834733209440557
112.68,26.16,42.2829,46.23092290973038,-3.9480229097303834
113.86,26.16,39.7079,36.84558166740136,2.8623183325986403
109.78,26.17,43.0977,39.489277032461,3.6084229675390063
110.12,26.17,27.984,38.49500945439618,-10.51100945439618
113.34,26.17,63.4863,49.053814281054954,14.432485718945046
113.82,26.17,32.9959,37.49250321572286,-4.496603215722864
114.18,26.17,33.3218,38.30656204408875,-4.984762044088747
112.27,26.19,37.5078,46.53611418950315,-9.02831418950315
109.52,26.2,46.0299,39.848917865794306,6.180982134205692
112.42,26.21,35.1552,47.68052945872252,-12.525329458722517
113.2,26.21,41.2347,50.23188715979878,-8.997187159798784
113.44,26.21,49.3693,46.80905283054593,2.5602471694540725
111.36,26.22,48.3755,46.24758936971765,2.1279106302823507
111.62,26.23,48.2504,48.10795214303392,0.1424478569660792
111.78,26.23,47.9471,45.28051915158176,2.666580848418242
113.77,26.23,32.8448,38.941670251359255,-6.096870251359256
113.96,26.23,42.5738,37.52790093225403,5.045899067745971
110.37,26.24,34.7059,37.65506428723541,-2.949164287235412
112.32,26.24,55.8938,45.69571746454614,10.198082535453857
112.46,26.24,49.8662,47.14837659342473,2.7178234065752704
112.96,26.24,49.9044,45.69365175050591,4.210748249494095
113.89,26.24,36.6509,38.204049839529404,-1.5531498395294037
113.12,26.26,50.7629,47.53955672555465,3.223343274445355
112.37,26.27,51.2424,47.00441901206101,4.237980987938997
112.6,26.27,40.6513,47.88446264927604,-7.233162649276039
113.36,26.27,39.3199,48.431229818445594,-9.111329818445597
110.1,26.28,34.8363,38.97031059933151,-4.134010599331511
109.94,26.29,38.582,37.993743342406205,0.5882566575937958
110.78,26.29,40.0554,43.459761218278146,-3.4043612182781473
112.1,26.29,46.6734,45.71718881158061,0.9562111884193882
112.92,26.29,37.8646,47.72813758668682,-9.863537586686817
113.46,26.29,46.5956,46.45046070128443,0.14513929871556996
110.42,26.3,36.3158,38.399040477178566,-2.0832404771785633
113.67,26.3,40.3248,40.91098069004912,-0.5861806900491189
112.27,26.31,41.1611,47.98241220386681,-6.82131220386681
112.74,26.31,57.4019,45.670429404543256,11.731470595456742
113.22,26.31,41.7902,50.30622396794221,-8.51602396794221
109.46,26.32,38.1542,42.99373321841337,-4.839533218413365
109.34,26.33,46.2591,39.602424174161094,6.656675825838903
113.3,26.33,51.29,48.77651609245706,2.513483907542941
109.77,26.35,38.0506,40.50585181810249,-2.4552518181024894
110.24,26.35,38.7754,38.233136813737666,0.5422631862623319
112.34,26.35,47.2805,48.69571670859092,-1.4152167085909184
113.98,26.35,40.8376,37.61543610764347,3.2221638923565337
111.1,26.36,53.8633,47.24257871505682,6.62072128494318
112.63,26.36,41.7619,48.293412174032056,-6.531512174032059
113.67,26.36,39.5258,40.71700001524445,-1.1912000152444548
109.66,26.37,37.9153,42.240672645211475,-4.325372645211473
110.31,26.37,41.438,38.3356893829978,3.1023106170022032
111.54,26.37,42.7488,46.959752170912516,-4.210952170912513
111.87,26.37,49.0268,47.39503413862896,1.6317658613710435
112.22,26.37,53.9867,47.30183790605535,6.684862093944652
112.32,26.37,51.1009,48.85789067501071,2.243009324989295
112.68,26.37,54.3536,46.963382968209814,7.390217031790186
113.79,26.37,44.1847,39.023406126131555,5.161293873868445
111.49,26.38,44.4233,46.41877025632866,-1.995470256328666
112.76,26.39,43.1954,47.96640618349109,-4.771006183491089
113.62,26.39,40.2705,42.804971420578056,-2.5344714205780576
113.64,26.39,47.7179,41.99664509438024,5.721254905619759
113.87,26.39,29.1492,40.070586695134764,-10.921386695134764
111.29,26.4,46.5962,47.47997151543192,-0.883771515431917
112.28,26.4,51.1841,49.313208497012106,1.8708915029878952
109.43,26.41,43.8833,41.76365487088547,2.119645129114531
112.39,26.41,54.8883,49.18500274320222,5.703297256797782
111.6,26.42,49.2598,46.02958824071316,3.2302117592868385
112.51,26.42,51.8067,48.6015522475857,3.205147752414298
110.05,26.43,40.0743,38.307558539883786,1.766741460116215
111.63,26.43,39.2669,47.39375908236482,-8.126859082364817
112.07,26.43,53.4851,47.790743565140744,5.694356434859259
112.18,26.43,51.8522,48.333971404909455,3.518228595090548
112.83,26.43,43.4777,48.84776101212715,-5.370061012127152
114.02,26.43,28.8589,40.06028634790192,-11.201386347901924
110.62,26.44,33.7964,41.29313942049565,-7.496739420495651
112.38,26.44,58.2218,49.178269070963665,9.043530929036336
113.24,26.44,64.1184,48.099212139751444,16.01918786024855
109.9,26.45,42.5123,37.69071545267643,4.8215845473235746
111.22,26.45,56.8387,45.59139285646477,11.247307143535231
112.36,26.45,45.9617,49.91921717903104,-3.9575171790310364
112.43,26.45,46.7791,49.68347507966831,-2.9043750796683128
110.83,26.46,53.3335,43.074681604084226,10.258818395915775
111.89,26.46,56.4399,47.597448759288525,8.842451240711476
113.49,26.46,44.6835,46.7789712098926,-2.095471209892601
112.14,26.47,34.8724,49.62338752078595,-14.750987520785948
113.09,26.47,47.9113,50.421029189209335,-2.509729189209338
112.64,26.48,46.3443,48.84485443728664,-2.5005544372866453
113.65,26.48,48.1446,42.79140330991943,5.353196690080566
113.76,26.48,38.6339,41.305696322807805,-2.6717963228078077
113.79,26.48,34.0408,41.34096623225166,-7.300166232251662
113.91,26.48,41.2685,39.56028205428078,1.7082179457192197
111.78,26.49,46.7869,48.569513599667154,-1.782613599667151
112.89,26.49,47.4926,49.15428192391811,-1.6616819239181098
111.45,26.5,38.9662,44.62228216390092,-5.656082163900919
111.62,26.5,52.9886,45.931694901122704,7.056905098877294
112.27,26.5,45.4203,49.8944188898401,-4.474118889840099
112.52,26.5,47.4955,49.37273447942759,-1.8772344794275924
112.85,26.5,59.3201,47.91015041746449,11.409949582535504
114.04,26.5,34.3412,38.210642531199596,-3.8694425311995957
109.53,26.51,46.9184,41.29175567790355,5.626644322096446
110.35,26.51,44.0992,37.753800350850135,6.3453996491498685
112.04,26.51,49.7619,48.22929050631118,1.5326094936888168
113.12,26.51,53.3872,50.73438374557555,2.652816254424451
113.8,26.51,42.1652,41.77297505326992,0.39222494673008157
109.93,26.52,33.0317,40.33992296456682,-7.308222964566816
110.42,26.52,39.8773,37.63901644257878,2.2382835574212194
112.36,26.52,55.7646,49.995883805752435,5.768716194247567
112.11,26.53,46.7937,48.241085960961776,-1.4473859609617747
110.95,26.54,55.9957,45.60736855315316,10.388331446846841
112.46,26.54,53.1979,50.123321739900916,3.0745782600990808
112.61,26.54,47.4926,49.754445390673276,-2.2618453906732725
114.04,26.54,41.4381,36.18721995320981,5.250880046790186
111.86,26.55,49.7451,48.889927367324844,0.8551726326751563
113.28,26.55,49.8999,51.29551417477401,-1.3956141747740105
113.62,26.55,48.4281,44.302113762135136,4.125986237864865
113.93,26.55,46.0433,39.41482011124514,6.62847988875486
109.67,26.56,43.8557,41.831582886638515,2.024117113361484
113.32,26.56,46.5374,50.97135372014118,-4.433953720141183
110.28,26.57,35.8322,38.74005240255424,-2.9078524025542407
113.74,26.57,39.6234,42.87928808557231,-3.255888085572316
109.9,26.58,35.5487,40.70803077084581,-5.159330770845813
112.59,26.58,42.4762,49.85585629594594,-7.379656295945942
112.78,26.58,50.1472,49.234752557979164,0.9124474420208344
110.14,26.59,41.7984,39.35266447127532,2.4457355287246827
111.86,26.59,44.8979,48.71437749225287,-3.816477492252872
112.32,26.59,58.059,49.40798688527762,8.651013114722375
111.22,26.6,45.0422,44.88060748574729,0.16159251425271037
112.95,26.6,49.2377,50.68405722082933,-1.4463572208293343
110.74,26.61,42.4082,42.1420313897389,0.2661686102611043
112.09,26.61,47.4496,47.91364014523388,-0.4640401452338807
112.5,26.61,48.6734,49.62703292401117,-0.953632924011167
112.57,26.61,44.3757,49.151436944528356,-4.775736944528354
113.34,26.61,46.6351,50.562463551120196,-3.9273635511201945
113.38,26.61,44.0858,50.772206717234965,-6.686406717234966
113.9,26.61,46.7332,40.091407363683075,6.6417926363169215
110.47,26.62,28.8837,38.21203819290232,-9.328338192902319
112.17,26.62,47.3913,48.341005674382174,-0.949705674382173
112.9,26.62,46.597,50.56751008424209,-3.970510084242086
110.58,26.63,44.3047,37.724868992422216,6.579831007577781
113.23,26.63,54.1743,51.82663821229518,2.3476617877048227
111.5,26.64,47.1271,43.114942980939425,4.012157019060574
112.69,26.64,58.3832,47.697989175121116,10.685210824878887
113.5,26.64,59.9736,47.20937410977339,12.764225890226605
109.38,26.65,37.2959,43.37395924076232,-6.078059240762315
110.44,26.65,41.5273,36.61979484942386,4.907505150576135
113.41,26.66,49.943,50.07855792212399,-0.13555792212399354
109.34,26.67,35.7158,43.16546062194342,-7.449660621943416
109.65,26.67,49.1298,42.924412460017486,6.205387539982517
109.94,26.67,37.7497,42.02447671206502,-4.2747767120650195
111.57,26.67,39.616,43.4779501584387,-3.8619501584387024
112.86,26.67,49.8501,49.462430988884805,0.38766901111519303
113.58,26.67,26.6204,47.94187289283821,-21.321472892838212
113.82,26.67,39.9548,42.501064852015304,-2.5462648520153053
110.92,26.68,50.45,43.42560492609165,7.024395073908352
113.66,26.68,46.0352,44.70528453614667,1.3299154638533324
112.4,26.69,52.5035,49.11581648029204,3.387683519707963
112.63,26.69,51.644,48.242182313694734,3.4018176863052645
113.02,26.69,52.0831,50.71801453680244,1.365085463197559
113.26,26.69,52.6583,51.86251198829238,0.7957880117076144
109.45,26.7,43.6327,41.671346901329535,1.9613530986704646
111.4,26.7,32.1579,43.52778550496353,-11.369885504963534
112.11,26.7,44.1711,48.42894408174081,-4.2578440817408065
112.17,26.7,44.0233,48.81373187544722,-4.790431875447219
112.44,26.7,48.7123,49.27665608311263,-0.564356083112628
109.73,26.71,38.0455,44.20123944816554,-6.155739448165541
113.28,26.71,58.0711,50.74036760493641,7.330732395063592
109.59,26.72,53.3435,42.29594612723572,11.047553872764276
110.31,26.72,35.1789,35.45046570702906,-0.2715657070290618
111.75,26.72,49.773,45.075047598716615,4.697952401283388
112.03,26.72,50.791,47.571406854844355,3.219593145155642
112.88,26.72,48.3481,51.19176343765564,-2.8436634376556356
113.44,26.72,55.7863,49.03453935240641,6.751760647593585
112.31,26.73,55.3347,48.06409225349854,7.2706077465014545
110.64,26.74,35.2034,38.324362678688125,-3.120962678688123
111.96,26.74,48.6686,47.955814866059555,0.712785133940443
113.0,26.74,52.8238,50.56619541247787,2.257604587522131
113.51,26.74,54.4285,47.38204692852168,7.046453071478318
110.07,26.75,48.6979,39.568443774758045,9.129456225241952
111.54,26.75,48.6308,41.089355455664666,7.541444544335334
112.59,26.75,50.3645,46.656683037086225,3.7078169629137747
112.77,26.75,43.8689,50.215471885608856,-6.34657188560886
112.79,26.75,51.7286,49.64623722431119,2.0823627756888072
113.57,26.75,58.6657,45.342096990697,13.323603009303
111.87,26.76,43.7549,46.66730790669638,-2.91240790669638
112.08,26.76,50.135,47.48162299984868,2.653377000151316
112.69,26.76,52.248,47.68773936256261,4.560260637437388
113.59,26.76,50.7138,45.443247363777814,5.270552636222185
113.81,26.76,40.1936,42.14541893300268,-1.9518189330026772
110.74,26.77,38.9215,40.56950307209534,-1.6480030720953351
111.04,26.77,42.0032,44.179687154379515,-2.1764871543795152
109.86,26.78,51.0259,42.39673871751604,8.629161282483963
110.42,26.78,18.909,36.826913407330004,-17.917913407330005
111.93,26.78,49.778,47.619399761612215,2.158600238387784
113.75,26.78,46.3628,42.41348454807364,3.94931545192636
110.18,26.79,33.9103,38.264108972886774,-4.353808972886775
112.56,26.79,50.0009,47.42151684902157,2.5793831509784297
112.87,26.79,50.4052,50.963881423229694,-0.558681423229693
113.13,26.79,53.2743,50.264811786401,3.009488213598999
113.21,26.79,55.18,50.48344531500044,4.696554684999562
113.54,26.79,40.7357,47.74099746875873,-7.005297468758727
111.72,26.8,50.2231,43.74692085358987,6.476179146410132
113.28,26.8,50.291,51.26459303343004,-0.973593033430042
110.34,26.81,40.2222,34.33528105718225,5.886918942817751
111.46,26.82,31.6288,43.63504187377971,-12.006241873779715
111.76,26.82,47.2075,44.948338550360965,2.2591614496390378
112.02,26.82,49.2064,47.717329625016994,1.489070374983008
113.43,26.82,57.9,48.39994944480874,9.500050555191258
113.53,26.82,40.3694,47.601522183731674,-7.232122183731676
110.08,26.83,40.139,40.79875589850973,-0.6597558985097294
110.52,26.83,35.0663,36.13326655048471,-1.0669665504847146
112.64,26.83,35.634,49.30990379961284,-13.67590379961284
111.84,26.84,45.8141,46.211360940731524,-0.3972609407315204
112.37,26.84,48.983,47.87706391823386,1.1059360817661386
113.82,26.84,41.2685,41.74858825388039,-0.480088253880389
111.68,26.85,31.3737,44.09552393593838,-12.721823935938382
112.46,26.85,40.339,47.73300277260752,-7.3940027726075215
112.51,26.85,43.1472,47.35239199263049,-4.205191992630489
113.56,26.85,44.6582,44.516135124912886,0.14206487508711518
113.74,26.85,45.3033,43.34928410165874,1.954015898341261
112.17,26.86,45.684,47.52620492173374,-1.842204921733746
109.72,26.88,45.5773,44.722647519188754,0.8546524808112466
112.71,26.88,54.8352,49.036526878333405,5.798673121666596
112.77,26.88,48.9729,50.416601610806765,-1.4437016108067624
110.94,26.89,33.8323,41.973511724110615,-8.141211724110619
112.6,26.89,38.7712,49.05594528338677,-10.28474528338677
113.02,26.89,45.9376,50.41989245369148,-4.482292453691478
110.24,26.9,31.4923,36.601013989703276,-5.108713989703276
111.65,26.9,44.8105,43.63392120150351,1.176578798496486
112.94,26.9,52.7613,50.533467275769766,2.2278327242302325
113.18,26.9,38.8151,51.12072954694568,-12.305629546945681
113.87,26.9,23.2359,43.17417481758945,-19.938274817589452
110.41,26.91,35.7473,34.95382748482509,0.793472515174912
113.66,26.91,48.3454,43.00839758478169,5.337002415218308
111.89,26.92,51.0675,45.878662964994106,5.188837035005896
111.96,26.92,50.8259,46.54969341490952,4.276206585090478
112.22,26.92,47.3072,46.61972301935735,0.68747698064265
110.33,26.93,21.3805,36.61958387936082,-15.239083879360816
111.69,26.93,34.2225,43.43531617812164,-9.212816178121642
112.1,26.93,43.926,46.8385663351946,-2.9125663351945974
112.49,26.93,50.7984,46.73983083468316,4.05856916531684
113.59,26.93,35.6757,44.142365554783,-8.466665554782999
113.87,26.93,42.3524,38.66132056284488,3.6910794371551248
110.67,26.94,42.1434,38.64773273452689,3.4956672654731094
110.79,26.94,46.1463,39.426072394892586,6.720227605107411
111.84,26.94,45.8748,45.12815417032055,0.7466458296794514
112.82,26.94,57.5505,50.86088702383326,6.689612976166742
113.33,26.94,57.2631,47.324266681390895,9.938833318609106
113.55,26.94,31.7438,45.52831472455378,-13.78451472455378
112.71,26.95,49.8372,50.33889615264964,-0.501696152649636
113.16,26.95,49.8595,49.1394087555408,0.7200912444591978
113.42,26.95,39.0055,47.66968993218317,-8.66418993218317
110.03,26.96,50.0251,41.05782983690204,8.967270163097965
112.57,26.96,50.7662,49.14298458987307,1.6232154101269245
109.74,26.97,39.1858,45.512495203407866,-6.326695203407866
112.37,26.97,44.2491,47.57196212021505,-3.3228621202150492
109.77,26.98,43.2446,44.43155902358343,-1.1869590235834337
111.14,26.98,48.4307,40.031551832085604,8.399148167914397
111.76,26.98,48.6896,42.2657120214909,6.4238879785091
112.5,26.98,46.0394,47.6731947086545,-1.6337947086544986
112.59,26.98,39.4623,49.36831818454655,-9.906018184546554
112.81,26.98,57.229,51.168415233616166,6.060584766383833
113.12,26.98,42.5641,49.43620576599898,-6.872105765998974
113.3,26.98,54.8129,46.85134384730133,7.96155615269867
113.8,26.98,54.1965,40.26732650804138,13.929173491958622
112.3,27.0,42.6421,47.18376510833482,-4.5416651083348185
109.84,27.01,52.9403,42.931164127999025,10.009135872000975
110.73,27.01,38.6388,39.55491751856454,-0.9161175185645334
113.78,27.01,32.3045,44.00001437430117,-11.695514374301176
110.82,27.02,41.8122,38.46916094653746,3.3430390534625403
111.67,27.02,35.4623,42.526631935392516,-7.0643319353925165
112.46,27.02,49.7327,47.90025579126653,1.8324442087334702
110.61,27.03,40.5397,39.10609724334714,1.43360275665286
111.32,27.03,46.7709,41.10942813757983,5.661471862420164
113.66,27.03,46.7229,43.76081399891448,2.962086001085524
111.58,27.04,49.727,40.539084465881125,9.187915534118872
112.17,27.04,40.1874,47.75620110777768,-7.568801107777681
112.55,27.05,46.9743,49.56866566909527,-2.594365669095268
112.98,27.05,60.0561,50.1215901869076,9.934509813092397
113.04,27.06,42.5437,50.70516658077616,-8.161466580776157
113.35,27.06,50.9268,45.42026013149321,5.506539868506792
113.55,27.06,44.102,42.946279073221035,1.1557209267789617
110.35,27.07,37.468,37.579844299619445,-0.11184429961944176
111.79,27.07,38.6544,44.70054237054558,-6.046142370545574
112.41,27.07,56.8281,48.157341733970156,8.670758266029843
112.84,27.07,51.7316,52.800289888012756,-1.0686898880127558
112.67,27.08,51.8948,50.6951030853996,1.1996969146003948
113.3,27.09,51.5154,45.74090202186663,5.774497978133368
108.96,27.1,49.601,38.987966694742184,10.613033305257815
111.7,27.1,35.0454,42.978440676315785,-7.933040676315784
112.09,27.1,46.4528,48.18633214081868,-1.7335321408186743
112.75,27.1,53.5069,51.919347704552465,1.5875522954475372
113.14,27.1,46.2929,48.27607250499132,-1.983172504991316
109.62,27.12,42.4516,41.66885402477891,0.7827459752210899
