id,Station_Id_C,Datetime,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
200,P5830,2025-06-03 01:00:00,26.17,113.82,641.1,株洲市,平乐,炎陵县,22.48,91.0,937.1,20.9,32.3615,test
201,P8553,2025-06-03 01:00:00,26.17,114.18,454.2,郴州市,清泉,桂东县,24.86,100.0,958.5,21.0,39.086,train
202,P6971,2025-06-03 01:00:00,26.19,112.27,670.0,衡阳市,塔山,常宁市,18.11,83.0,933.5,18.9,40.1313,train
203,P3914,2025-06-03 01:00:00,26.2,109.52,359.0,怀化市,播阳,通道侗族自治县,20.61,85.0,968.8,20.6,37.2211,train
204,P6957,2025-06-03 01:00:00,26.21,112.42,266.0,衡阳市,弥泉林场,常宁市,19.86,77.0,979.9,21.6,36.5999,train
205,P8238,2025-06-03 01:00:00,26.21,113.2,178.0,郴州市,涌水,永兴县,21.4,80.0,986.6,22.2,42.4765,test
206,P8279,2025-06-03 01:00:00,26.21,113.44,246.0,郴州市,大布江,永兴县,21.91,86.0,980.2,21.4,49.0784,train
207,P7517,2025-06-03 01:00:00,26.22,111.36,130.5,永州市,横糖,东安县,22.97,88.0,994.0,21.8,51.3193,train
208,57866,2025-06-03 01:00:00,26.23,111.62,173.4,永州市,永州,零陵区,21.78,86.0,989.2,21.3,52.1,train
209,YZLL,2025-06-03 01:00:00,26.23,111.62,155.52,永州市,徐家井街道,零陵区,,999999.0,994.7318,24.2497,51.004,train
210,P8073,2025-06-03 01:00:00,26.23,111.78,220.4,永州市,公龙岭,零陵区,21.66,80.0,983.6,22.4,49.9677,test
211,P5859,2025-06-03 01:00:00,26.23,113.77,420.4,株洲市,心田,炎陵县,24.1,100.0,959.2,20.5,41.8057,train
212,P5874,2025-06-03 01:00:00,26.23,113.96,1203.4,株洲市,鹫峰,炎陵县,16.68,96.0,876.0,15.3,41.4169,train
213,P6614,2025-06-03 01:00:00,26.24,110.37,544.1,邵阳市,白毛坪,城步苗族自治县,21.42,100.0,945.1,18.6,33.4723,train
214,P6978,2025-06-03 01:00:00,26.24,112.32,192.0,衡阳市,天堂山,常宁市,21.14,80.0,987.1,22.0,43.399,train
215,P6958,2025-06-03 01:00:00,26.24,112.46,166.0,衡阳市,罗桥,常宁市,20.96,76.0,989.7,22.7,43.1728,test
216,P7232,2025-06-03 01:00:00,26.24,112.96,112.0,衡阳市,上堡,耒阳市,22.89,81.0,995.6,23.1,47.1317,train
217,P5834,2025-06-03 01:00:00,26.24,113.89,772.8,株洲市,下村,炎陵县,22.01,99.0,921.0,19.2,42.4138,train
218,P8261,2025-06-03 01:00:00,26.26,113.12,168.0,郴州市,水湄,永兴县,24.99,94.0,988.5,22.1,51.6673,train
219,P6967,2025-06-03 01:00:00,26.27,112.37,128.0,衡阳市,板桥,常宁市,21.31,71.0,994.9,24.1,41.5495,train
220,P6979,2025-06-03 01:00:00,26.27,112.6,140.0,衡阳市,西岭,常宁市,21.51,78.0,992.5,22.7,47.6664,test
221,P8677,2025-06-03 01:00:00,26.27,113.36,193.0,郴州市,大枧,永兴县,21.92,79.0,985.0,22.8,41.6157,train
222,P6613,2025-06-03 01:00:00,26.28,110.1,820.8,邵阳市,长安营,城步苗族自治县,20.01,97.0,916.2,18.0,36.3785,train
223,P4095,2025-06-03 01:00:00,26.29,109.94,433.1,怀化市,石岩,通道侗族自治县,19.98,91.0,959.5,19.0,35.4163,train
224,P6579,2025-06-03 01:00:00,26.29,110.78,338.5,邵阳市,崀山,新宁县,22.76,91.0,970.4,21.1,46.3632,train
225,P7627,2025-06-03 01:00:00,26.29,112.1,148.3,永州市,金洞林场,祁阳市,22.73,79.0,990.5,23.4,42.8773,test
226,P7235,2025-06-03 01:00:00,26.29,112.92,210.4,衡阳市,易成,耒阳市,22.07,83.0,986.2,22.1,39.6945,train
227,P8280,2025-06-03 01:00:00,26.29,113.46,217.0,郴州市,七甲,永兴县,21.93,84.0,982.0,21.8,42.5966,train
228,P6612,2025-06-03 01:00:00,26.3,110.42,606.8,邵阳市,兰蓉,城步苗族自治县,20.31,88.0,940.4,19.8,34.2753,train
229,P5833,2025-06-03 01:00:00,26.3,113.67,338.4,株洲市,船形,炎陵县,22.81,97.0,968.1,20.1,39.4099,train
230,P6977,2025-06-03 01:00:00,26.31,112.27,194.0,衡阳市,土桥,常宁市,21.74,72.0,986.5,24.2,39.3889,test
231,P7215,2025-06-03 01:00:00,26.31,112.74,120.8,衡阳市,磨形,耒阳市,22.95,89.0,995.4,21.6,42.8759,train
232,P8274,2025-06-03 01:00:00,26.31,113.22,184.2,郴州市,太和,永兴县,22.07,82.0,986.9,22.3,41.1971,train
233,P4023,2025-06-03 01:00:00,26.32,109.46,397.0,怀化市,靖州县新厂,靖州苗族侗族自治县,21.63,87.0,964.9,21.0,39.4982,train
234,P4093,2025-06-03 01:00:00,26.33,109.34,482.0,怀化市,平茶,靖州苗族侗族自治县,19.59,87.0,955.2,19.4,38.7778,train
235,P8236,2025-06-03 01:00:00,26.33,113.3,181.0,郴州市,石壁垄水库,永兴县,20.73,77.0,988.6,22.3,37.1746,test
236,CZBL,2025-06-03 01:00:00,26.34,113.28,185.29,郴州市,柏林镇,永兴县,,999999.0,991.9757,24.0866,52.5288,train
237,P3739,2025-06-03 01:00:00,26.35,109.77,382.8,怀化市,下寨,通道侗族自治县,20.62,91.0,967.1,19.5,41.7131,train
238,P6610,2025-06-03 01:00:00,26.35,110.24,424.5,邵阳市,丹口,城步苗族自治县,19.38,85.0,959.8,19.6,39.5577,train
239,P6953,2025-06-03 01:00:00,26.35,112.34,118.0,衡阳市,胜桥,常宁市,21.77,78.0,995.7,22.9,47.1875,train
240,P5871,2025-06-03 01:00:00,26.35,113.98,1503.3,株洲市,梨树洲,炎陵县,18.76,100.0,843.9,16.5,33.2113,test
241,P7513,2025-06-03 01:00:00,26.36,111.1,245.0,永州市,大庙口,东安县,20.89,80.0,979.3,21.8,33.1686,train
242,P6955,2025-06-03 01:00:00,26.36,112.63,86.0,衡阳市,荫田,常宁市,21.32,75.0,999.5,23.2,43.6938,train
243,P5827,2025-06-03 01:00:00,26.36,113.67,312.0,株洲市,澎溪,炎陵县,22.12,89.0,972.4,21.0,34.652,train
244,P4167,2025-06-03 01:00:00,26.37,109.66,349.9,怀化市,县溪镇江口,通道侗族自治县,21.39,95.0,966.3,19.4,34.0326,train
245,57857,2025-06-03 01:00:00,26.37,110.31,479.1,邵阳市,城步,城步苗族自治县,19.16,83.0,955.1,19.8,47.6,test
246,SYCB,2025-06-03 01:00:00,26.37,110.31,458.99,邵阳市,儒林镇,城步苗族自治县,,999999.0,960.4298,22.3372,48.3922,train
247,P7591,2025-06-03 01:00:00,26.37,111.54,186.0,永州市,仁湾镇飞机场,冷水滩区,22.89,84.0,984.6,22.5,41.3758,train
248,P8077,2025-06-03 01:00:00,26.37,111.87,119.9,永州市,大忠桥政府,祁阳市,23.03,82.0,994.6,23.0,47.0317,train
249,P6969,2025-06-03 01:00:00,26.37,112.22,142.0,衡阳市,官岭,常宁市,21.97,75.0,992.8,23.7,40.1878,train
250,P6974,2025-06-03 01:00:00,26.37,112.32,97.0,衡阳市,兰江,常宁市,21.91,73.0,997.6,24.1,41.9419,test
251,P7227,2025-06-03 01:00:00,26.37,112.68,108.0,衡阳市,白毛,耒阳市,22.04,73.0,996.4,24.2,45.063,train
252,P5858,2025-06-03 01:00:00,26.37,113.79,284.0,株洲市,木湾,炎陵县,24.31,96.0,974.5,21.3,58.3274,train
253,P8082,2025-06-03 01:00:00,26.38,111.49,206.2,永州市,凡龙圩,东安县,20.99,78.0,984.5,22.3,42.7374,train
254,P7213,2025-06-03 01:00:00,26.39,112.76,135.4,衡阳市,观前,耒阳市,21.8,80.0,995.8,22.5,45.4399,train
255,P5836,2025-06-03 01:00:00,26.39,113.62,328.0,株洲市,东风,炎陵县,24.05,95.0,970.6,21.3,44.9225,test
256,P5828,2025-06-03 01:00:00,26.39,113.64,209.6,株洲市,天星,炎陵县,22.33,85.0,984.0,21.9,47.9987,train
257,P5872,2025-06-03 01:00:00,26.39,113.87,951.9,株洲市,仙坪,炎陵县,18.34,99.0,902.9,16.3,34.248,train
258,57867,2025-06-03 01:00:00,26.4,111.29,174.9,永州市,东安,东安县,20.85,77.0,989.2,22.4,50.0,train
259,YZDA,2025-06-03 01:00:00,26.4,111.29,156.2,永州市,白牙市镇,东安县,,999999.0,994.5695,24.2216,49.7284,train
260,P6952,2025-06-03 01:00:00,26.4,112.28,101.0,衡阳市,应伏,常宁市,22.19,79.0,996.0,23.0,45.1289,test
261,P3909,2025-06-03 01:00:00,26.41,109.43,398.3,怀化市,藕团,靖州苗族侗族自治县,20.67,89.0,965.1,19.9,37.9869,train
262,57874,2025-06-03 01:00:00,26.41,112.39,119.0,衡阳市,常宁,常宁市,20.91,74.0,995.2,23.1,52.9,train
263,HYCN,2025-06-03 01:00:00,26.41,112.39,103.58,衡阳市,泉峰街道,常宁市,,999999.0,1000.9124,24.5657,51.9183,train
264,P7572,2025-06-03 01:00:00,26.42,111.6,106.0,永州市,宋家州公园,冷水滩区,21.64,78.0,997.1,22.8,45.0599,train
265,P6970,2025-06-03 01:00:00,26.42,112.51,126.0,衡阳市,梅花,常宁市,20.94,75.0,995.0,22.9,42.1273,test
266,P6480,2025-06-03 01:00:00,26.43,110.05,504.0,邵阳市,黄桑,绥宁县,20.68,93.0,958.5,19.2,42.3932,train
267,P8070,2025-06-03 01:00:00,26.43,111.63,107.0,永州市,桐木井,冷水滩区,18.59,67.0,994.3,22.8,38.5787,train
268,P8076,2025-06-03 01:00:00,26.43,112.07,87.1,永州市,进宝塘,祁阳市,23.59,83.0,997.9,23.2,49.4251,train
269,P6960,2025-06-03 01:00:00,26.43,112.18,189.5,衡阳市,大堡,常宁市,21.66,79.0,987.3,22.6,46.1813,train
270,57876,2025-06-03 01:00:00,26.43,112.83,138.0,衡阳市,耒阳,耒阳市,21.94,81.0,993.1,22.4,53.1,test
271,HYLY,2025-06-03 01:00:00,26.43,112.83,123.95,衡阳市,五里牌街道,耒阳市,,999999.0,998.7301,24.4452,52.6377,train
272,P5829,2025-06-03 01:00:00,26.43,114.02,1313.5,株洲市,大院农场,炎陵县,17.9,81.0,864.9,19.1,27.7541,train
273,P6574,2025-06-03 01:00:00,26.44,110.62,643.0,邵阳市,麻林,新宁县,22.94,100.0,932.5,19.7,46.5455,train
274,57851,2025-06-03 01:00:00,26.44,110.85,348.4,邵阳市,新宁,新宁县,24.25,100.0,969.7,20.6,49.2,train
275,P6973,2025-06-03 01:00:00,26.44,112.38,102.0,衡阳市,培元,常宁市,21.16,74.0,997.0,23.3,41.2791,test
276,P8273,2025-06-03 01:00:00,26.44,113.24,218.0,郴州市,牛形垅水库,永兴县,26.92,100.0,983.0,22.3,69.9085,train
277,P4094,2025-06-03 01:00:00,26.45,109.9,381.9,怀化市,联团,通道侗族自治县,20.14,90.0,961.5,19.3,38.1756,train
278,P7510,2025-06-03 01:00:00,26.45,111.22,346.0,永州市,水岭,东安县,22.73,92.0,966.6,20.9,53.1626,train
279,P6972,2025-06-03 01:00:00,26.45,112.36,103.0,衡阳市,宜阳,常宁市,21.37,77.0,996.3,22.8,48.0991,train
280,P6961,2025-06-03 01:00:00,26.45,112.43,185.0,衡阳市,曲潭,常宁市,22.89,84.0,988.1,22.5,48.498,test
281,SYXN,2025-06-03 01:00:00,26.46,110.83,329.02,邵阳市,金石镇,新宁县,,999999.0,975.0111,23.1407,49.1766,train
282,P7634,2025-06-03 01:00:00,26.46,111.89,95.6,永州市,东泉,祁阳市,21.91,78.0,996.6,23.0,47.187,train
283,P8214,2025-06-03 01:00:00,26.46,113.49,191.5,郴州市,茶安水库,安仁县,23.17,81.0,987.7,23.3,46.5478,train
284,P7623,2025-06-03 01:00:00,26.47,112.14,164.3,永州市,桐木,祁阳市,19.98,72.0,986.9,22.8,36.1829,train
285,P7208,2025-06-03 01:00:00,26.47,113.09,209.1,衡阳市,金枣坪,耒阳市,20.91,74.0,984.2,23.1,38.8812,test
286,P6959,2025-06-03 01:00:00,26.48,112.64,108.0,衡阳市,烟洲,常宁市,21.58,75.0,995.3,23.4,42.0632,train
287,P5845,2025-06-03 01:00:00,26.48,113.65,182.8,株洲市,鹿原,炎陵县,26.12,93.0,986.9,23.0,49.0388,train
288,P5846,2025-06-03 01:00:00,26.48,113.76,214.8,株洲市,石玉,炎陵县,26.11,100.0,983.1,21.8,50.2253,train
289,57886,2025-06-03 01:00:00,26.48,113.79,273.2,株洲市,炎陵,炎陵县,18.48,73.0,977.3,21.3,51.4,train
290,ZZYL,2025-06-03 01:00:00,26.48,113.79,261.68,株洲市,霞阳镇,炎陵县,,999999.0,983.5293,23.6089,50.8855,test
291,P5826,2025-06-03 01:00:00,26.48,113.91,483.5,株洲市,安康,炎陵县,22.24,100.0,952.8,19.2,40.1966,train
292,P7621,2025-06-03 01:00:00,26.49,111.78,150.0,永州市,板桥,祁阳市,23.35,90.0,991.7,21.7,48.4049,train
293,P7236,2025-06-03 01:00:00,26.49,112.89,93.9,衡阳市,架江,耒阳市,23.11,77.0,998.0,24.1,47.3,train
294,P7507,2025-06-03 01:00:00,26.5,111.45,150.1,永州市,端桥铺,东安县,21.76,77.0,992.4,23.1,36.0361,train
295,57865,2025-06-03 01:00:00,26.5,111.62,192.8,永州市,冷水滩,冷水滩区,21.4,80.0,986.9,22.2,44.2276,test
296,P7106,2025-06-03 01:00:00,26.5,112.27,87.8,衡阳市,河洲,祁东县,22.11,75.0,996.9,23.8,43.3795,train
297,P6963,2025-06-03 01:00:00,26.5,112.52,86.0,衡阳市,蓬塘,常宁市,22.06,80.0,997.6,22.7,39.4679,train
298,P7229,2025-06-03 01:00:00,26.5,112.85,128.6,衡阳市,大胜,耒阳市,23.83,88.0,995.5,22.4,49.5738,train
299,P5824,2025-06-03 01:00:00,26.5,114.04,848.6,株洲市,桃源洞,炎陵县,19.12,100.0,913.4,16.8,41.7125,train
300,P3823,2025-06-03 01:00:00,26.51,109.53,450.0,怀化市,靖州县排牙山,靖州苗族侗族自治县,20.56,96.0,958.4,18.6,41.6149,test
301,P6605,2025-06-03 01:00:00,26.51,110.35,435.2,邵阳市,蒋坊,城步苗族自治县,22.8,100.0,957.1,19.6,48.7679,train
302,P7620,2025-06-03 01:00:00,26.51,112.04,163.3,永州市,苦桔园水库,祁阳市,20.78,74.0,988.6,23.0,43.7979,train
303,P7233,2025-06-03 01:00:00,26.51,113.12,195.9,衡阳市,通林,耒阳市,21.38,78.0,985.5,22.6,40.6494,train
304,P5823,2025-06-03 01:00:00,26.51,113.8,210.0,株洲市,石子坝,炎陵县,21.21,88.0,975.2,20.5,47.7187,train
305,P6479,2025-06-03 01:00:00,26.52,109.93,579.0,邵阳市,乐安,绥宁县,19.51,94.0,944.5,18.1,31.8677,test
306,P6609,2025-06-03 01:00:00,26.52,110.42,476.6,邵阳市,茅坪,城步苗族自治县,19.38,85.0,953.7,19.6,32.6624,train
307,P6975,2025-06-03 01:00:00,26.52,112.36,108.9,衡阳市,茶山,常宁市,23.44,80.0,995.0,23.7,47.304,train
308,P7638,2025-06-03 01:00:00,26.53,112.11,111.0,永州市,大书,祁阳市,21.39,73.0,995.1,23.7,42.1059,train
309,P6570,2025-06-03 01:00:00,26.54,110.95,283.5,邵阳市,黄龙,新宁县,22.42,88.0,972.3,21.4,45.3838,train
310,P6965,2025-06-03 01:00:00,26.54,112.46,99.3,衡阳市,柏坊,常宁市,21.76,77.0,996.4,23.1,43.6623,test
311,P6976,2025-06-03 01:00:00,26.54,112.61,79.8,衡阳市,水邻,常宁市,21.79,79.0,998.0,22.7,48.0101,train
312,P5867,2025-06-03 01:00:00,26.54,114.04,764.6,株洲市,青石岗,炎陵县,19.49,100.0,922.0,17.1,40.7531,train
313,57868,2025-06-03 01:00:00,26.55,111.86,163.3,永州市,祁阳,祁阳市,21.13,79.0,990.0,22.2,47.4908,train
314,P8205,2025-06-03 01:00:00,26.55,113.28,157.0,郴州市,灵官,安仁县,21.67,81.0,989.2,22.2,42.1914,train
315,P5821,2025-06-03 01:00:00,26.55,113.62,181.5,株洲市,青年水库,茶陵县,26.92,100.0,986.2,22.3,50.5955,test
316,P5822,2025-06-03 01:00:00,26.55,113.93,286.5,株洲市,十都,炎陵县,19.16,79.0,975.6,20.6,37.7436,train
317,57841,2025-06-03 01:00:00,26.56,109.67,322.5,怀化市,靖州,靖州苗族侗族自治县,20.67,89.0,972.6,19.9,51.3,train
318,HHJZ,2025-06-03 01:00:00,26.56,109.67,299.9,怀化市,渠阳镇,靖州苗族侗族自治县,,999999.0,977.9239,23.2908,52.6366,train
319,P8225,2025-06-03 01:00:00,26.56,113.32,155.0,郴州市,平背,安仁县,22.89,81.0,991.1,23.1,49.8269,train
320,P6476,2025-06-03 01:00:00,26.57,110.28,365.3,邵阳市,关峡,绥宁县,21.21,88.0,968.0,20.5,32.6679,test
321,P5819,2025-06-03 01:00:00,26.57,113.74,321.8,株洲市,厂江,茶陵县,23.72,96.0,970.8,20.9,40.7071,train
322,P6489,2025-06-03 01:00:00,26.58,109.9,416.0,邵阳市,东山,绥宁县,22.51,100.0,961.8,19.4,47.2826,train
323,P6954,2025-06-03 01:00:00,26.58,112.59,62.0,衡阳市,朱陂,常宁市,20.91,74.0,1000.4,23.1,39.1629,train
324,P7230,2025-06-03 01:00:00,26.58,112.78,95.2,衡阳市,围塘,耒阳市,22.97,77.0,998.0,24.0,46.4121,train
325,57846,2025-06-03 01:00:00,26.59,110.14,382.7,邵阳市,绥宁,绥宁县,20.44,88.0,965.7,19.9,49.0,test
326,SYSN,2025-06-03 01:00:00,26.59,110.15,294.9,邵阳市,长铺镇,绥宁县,,999999.0,971.203,22.9158,49.9124,train
327,P7644,2025-06-03 01:00:00,26.59,111.86,113.2,永州市,百花,祁阳市,20.31,71.0,995.6,23.3,41.0123,train
328,P7119,2025-06-03 01:00:00,26.59,112.32,86.1,衡阳市,粮市,祁东县,21.39,70.0,998.8,24.4,42.0158,train
329,P6567,2025-06-03 01:00:00,26.6,111.22,368.0,邵阳市,一渡水,新宁县,26.27,100.0,966.1,21.9,54.3396,train
330,P7226,2025-06-03 01:00:00,26.6,112.95,102.2,衡阳市,双泉,耒阳市,23.31,82.0,996.6,23.2,49.5148,test
331,P6532,2025-06-03 01:00:00,26.61,110.74,452.0,邵阳市,司马冲,武冈市,21.23,87.0,957.5,20.7,36.6232,train
332,P7612,2025-06-03 01:00:00,26.61,112.09,80.4,永州市,羊角塘,祁阳市,21.96,71.0,997.7,24.6,50.2461,train
333,P7164,2025-06-03 01:00:00,26.61,112.5,91.0,衡阳市,栗江,衡南县,21.45,75.0,995.3,23.3,40.9312,train
334,P7170,2025-06-03 01:00:00,26.61,112.57,59.8,衡阳市,松江,衡南县,21.1,72.0,998.6,23.7,45.7409,train
335,P8683,2025-06-03 01:00:00,26.61,113.34,129.5,郴州市,牌楼,安仁县,21.39,79.0,993.2,22.4,40.0885,test
336,P8330,2025-06-03 01:00:00,26.61,113.38,128.0,郴州市,新塘,安仁县,20.55,71.0,993.5,23.5,33.0175,train
337,P5839,2025-06-03 01:00:00,26.61,113.9,289.8,株洲市,苍背,炎陵县,24.4,100.0,975.3,20.7,50.0435,train
338,P6607,2025-06-03 01:00:00,26.62,110.47,388.7,邵阳市,西岩,城步苗族自治县,17.05,69.0,964.3,20.9,29.3049,train
339,P7101,2025-06-03 01:00:00,26.62,112.17,82.2,衡阳市,鸟江,祁东县,21.91,73.0,998.0,24.1,50.1002,train
340,P7161,2025-06-03 01:00:00,26.62,112.9,114.0,衡阳市,江口,衡南县,22.61,83.0,996.1,22.5,52.537,test
341,P6606,2025-06-03 01:00:00,26.63,110.58,456.8,邵阳市,威溪,城步苗族自治县,21.14,83.0,956.2,21.4,38.0481,train
342,P8206,2025-06-03 01:00:00,26.63,113.23,120.0,郴州市,洋际,安仁县,23.15,86.0,994.9,22.3,48.7725,train
343,P7505,2025-06-03 01:00:00,26.64,111.5,172.2,永州市,芦洪市,东安县,21.35,67.0,988.4,25.1,41.8409,train
344,P7187,2025-06-03 01:00:00,26.64,112.69,101.1,衡阳市,富高,衡南县,23.17,83.0,995.7,22.9,45.545,train
345,P5816,2025-06-03 01:00:00,26.64,113.5,176.3,株洲市,花甲,茶陵县,25.03,93.0,986.7,22.3,59.2623,test
346,P3904,2025-06-03 01:00:00,26.65,109.38,617.2,怀化市,三锹,靖州苗族侗族自治县,18.01,80.0,940.5,19.4,34.0327,train
347,P6462,2025-06-03 01:00:00,26.65,110.44,457.5,邵阳市,金紫,城步苗族自治县,24.01,99.0,955.4,20.6,47.7113,train
348,P5865,2025-06-03 01:00:00,26.66,113.41,138.4,株洲市,洒水,茶陵县,22.75,84.0,991.3,22.4,42.0131,train
349,P4205,2025-06-03 01:00:00,26.67,109.34,635.0,怀化市,塘款,靖州苗族侗族自治县,18.78,85.0,938.1,19.1,43.2465,train
350,P3901,2025-06-03 01:00:00,26.67,109.65,346.4,怀化市,坳上,靖州苗族侗族自治县,21.37,92.0,969.5,19.9,52.6327,test
351,P6477,2025-06-03 01:00:00,26.67,109.94,414.7,邵阳市,鹅公,绥宁县,20.74,91.0,963.1,19.6,39.6287,train
352,P7575,2025-06-03 01:00:00,26.67,111.57,158.0,永州市,普利桥,冷水滩区,21.55,74.0,990.4,23.6,40.693,train
353,P7210,2025-06-03 01:00:00,26.67,112.86,59.7,衡阳市,耒水公园,耒阳市,23.25,77.0,1001.3,24.2,50.8777,train
354,P5884,2025-06-03 01:00:00,26.67,113.58,111.3,株洲市,浪滩,茶陵县,18.37,67.0,994.0,22.6,24.7839,train
355,P5875,2025-06-03 01:00:00,26.67,113.82,198.2,株洲市,春风,茶陵县,22.34,84.0,984.5,22.1,47.2823,test
356,P6563,2025-06-03 01:00:00,26.68,110.92,470.0,邵阳市,安山,新宁县,18.05,70.0,956.5,21.6,33.472,train
357,P5868,2025-06-03 01:00:00,26.68,113.66,120.2,株洲市,河坞,茶陵县,24.42,88.0,994.1,22.8,50.0007,train
358,P7163,2025-06-03 01:00:00,26.69,112.4,67.4,衡阳市,茅市,衡南县,23.71,79.0,997.4,24.1,45.1779,train
359,P7182,2025-06-03 01:00:00,26.69,112.63,106.0,衡阳市,云集,衡南县,20.63,73.0,996.9,23.1,41.9704,train
360,P7228,2025-06-03 01:00:00,26.69,113.02,104.6,衡阳市,小河田,耒阳市,22.47,80.0,996.8,23.0,41.9757,test
361,P8332,2025-06-03 01:00:00,26.69,113.26,95.0,郴州市,农科所,安仁县,20.74,78.0,997.8,22.1,38.7318,train
362,P3899,2025-06-03 01:00:00,26.7,109.45,394.0,怀化市,大堡子,靖州苗族侗族自治县,20.52,90.0,964.6,19.6,37.7064,train
363,P7503,2025-06-03 01:00:00,26.7,111.4,241.7,永州市,新圩江,东安县,20.88,70.0,981.0,24.0,33.295,train
364,P7109,2025-06-03 01:00:00,26.7,112.11,124.3,衡阳市,过水坪,祁东县,20.68,75.0,993.4,22.7,45.646,train
365,P7108,2025-06-03 01:00:00,26.7,112.17,106.1,衡阳市,金桥,祁东县,21.25,78.0,994.5,22.5,46.0543,test
366,P7172,2025-06-03 01:00:00,26.7,112.44,94.0,衡阳市,硫市,衡南县,22.75,83.0,996.7,22.6,50.0854,train
367,P4092,2025-06-03 01:00:00,26.71,109.73,294.7,怀化市,靖州县甘棠,靖州苗族侗族自治县,21.45,89.0,975.9,20.5,42.9038,train
368,57881,2025-06-03 01:00:00,26.71,113.26,104.8,郴州市,安仁,安仁县,23.15,92.0,986.3,21.2,56.2,train
369,CZAR,2025-06-03 01:00:00,26.71,113.26,91.8,郴州市,永乐江镇,安仁县,,999999.0,1002.5956,24.6233,52.698,train
370,P3897,2025-06-03 01:00:00,26.72,109.59,306.0,怀化市,会同县地灵,会同县,21.56,94.0,973.7,19.7,45.7244,test
371,P6488,2025-06-03 01:00:00,26.72,110.31,430.0,邵阳市,武阳,绥宁县,20.24,85.0,956.5,20.3,37.1565,train
372,P8078,2025-06-03 01:00:00,26.72,111.75,121.2,永州市,十里坪农场,祁阳市,23.59,83.0,994.8,23.2,51.9103,train
373,P7115,2025-06-03 01:00:00,26.72,112.03,118.0,衡阳市,双桥,祁东县,20.19,63.0,994.7,25.2,39.0112,train
374,HYGS,2025-06-03 01:00:00,26.72,112.88,77.57,衡阳市,冠市镇,衡南县,,999999.0,1004.0609,24.7023,52.3845,train
375,P7157,2025-06-03 01:00:00,26.72,112.88,89.9,衡阳市,坪田,衡南县,20.96,76.0,997.4,22.7,46.781,test
376,P5887,2025-06-03 01:00:00,26.72,113.44,367.7,株洲市,东岭,茶陵县,22.0,93.0,965.9,20.2,53.8946,train
377,P7160,2025-06-03 01:00:00,26.73,112.31,118.0,衡阳市,柞市,衡南县,20.96,76.0,995.2,22.7,42.4446,train
378,57853,2025-06-03 01:00:00,26.74,110.64,340.1,邵阳市,武冈,武冈市,20.13,80.0,970.4,21.2,46.9,train
379,SYWG,2025-06-03 01:00:00,26.74,110.64,320.01,邵阳市,迎春亭街道,武冈市,,999999.0,975.9881,23.1648,47.2423,train
380,P7113,2025-06-03 01:00:00,26.74,111.96,134.0,衡阳市,灵官,祁东县,20.66,66.0,991.5,24.8,39.8217,test
381,P7169,2025-06-03 01:00:00,26.74,113.0,109.0,衡阳市,宝盖,衡南县,21.34,76.0,995.3,23.0,46.1297,train
382,P5861,2025-06-03 01:00:00,26.74,113.51,140.5,株洲市,桥边,茶陵县,26.27,100.0,991.3,21.9,48.1901,train
383,P6475,2025-06-03 01:00:00,26.75,110.07,313.0,邵阳市,河口,绥宁县,21.21,88.0,974.1,20.5,47.8195,train
384,SYHL,2025-06-03 01:00:00,26.75,111.1,260.6,邵阳市,回龙寺镇,新宁县,,999999.0,982.714,23.5349,48.1615,train
385,P7557,2025-06-03 01:00:00,26.75,111.54,248.0,永州市,岭口水库,冷水滩区,23.81,89.0,980.1,22.2,44.6836,test
386,P7162,2025-06-03 01:00:00,26.75,112.59,70.0,衡阳市,车江,衡南县,22.13,76.0,1001.6,23.6,44.9764,train
387,P7156,2025-06-03 01:00:00,26.75,112.77,104.0,衡阳市,朝阳,衡南县,22.17,78.0,998.7,23.2,47.5252,train
388,P7171,2025-06-03 01:00:00,26.75,112.79,116.0,衡阳市,相市,衡南县,22.06,80.0,996.7,22.7,43.7699,train
389,P5857,2025-06-03 01:00:00,26.75,113.57,131.3,株洲市,米筛坪,茶陵县,24.52,90.0,992.3,22.5,53.4698,train
390,P7613,2025-06-03 01:00:00,26.76,111.87,108.1,永州市,红壤,祁阳市,21.97,75.0,994.4,23.7,46.6494,test
391,57870,2025-06-03 01:00:00,26.76,112.08,218.9,衡阳市,祁东,祁东县,20.38,73.0,983.8,22.9,48.5,train
392,HYQD,2025-06-03 01:00:00,26.76,112.08,205.35,衡阳市,永昌街道,祁东县,,999999.0,989.1765,23.8876,47.4788,train
393,57875,2025-06-03 01:00:00,26.76,112.69,137.0,衡阳市,衡南,衡南县,23.16,85.0,992.7,22.5,54.3313,train
394,P5856,2025-06-03 01:00:00,26.76,113.59,116.5,株洲市,渡里,茶陵县,21.32,75.0,995.7,23.2,47.4903,train
395,P5844,2025-06-03 01:00:00,26.76,113.81,623.2,株洲市,和吕,茶陵县,21.55,100.0,939.0,18.7,39.7482,test
396,P6520,2025-06-03 01:00:00,26.77,110.74,390.0,邵阳市,晏田,武冈市,19.4,82.0,964.8,20.2,32.7816,train
397,P6561,2025-06-03 01:00:00,26.77,111.04,265.1,邵阳市,马头桥,新宁县,20.89,82.0,978.0,21.4,36.0987,train
