id,latitude,longitude,rh,sp,t2m,id
1930,25.55,113.9,94.4,93071.35,21.17,1930
1931,25.55,113.95,96.22,93170.95,21.51,1931
1932,25.55,114,97.32,93253.95,21.86,1932
1933,25.55,114.05,98.39,93630.15,21.83,1933
1934,25.55,114.1,99.45,94006.35,21.79,1934
1935,25.55,114.15,100.52,94382.55,21.76,1935
1936,25.55,114.2,101.58,94758.75,21.73,1936
1937,25.55,114.25,102.92,95212.15,21.75,1937
1938,25.55,114.3,102.08,95520.55,21.87,1938
1939,25.55,114.35,101.24,95828.95,21.99,1939
1940,25.55,114.4,100.4,96137.35,22.11,1940
1941,25.55,114.45,99.55,96445.75,22.23,1941
1942,25.55,114.5,98.97,96889.75,22.4,1942
1943,25.55,114.55,97.41,97034.95,22.47,1943
1944,25.55,114.6,96.65,97194.35,22.56,1944
1945,25.55,114.65,95.89,97353.75,22.66,1945
1946,25.55,114.7,95.13,97513.15,22.75,1946
1947,25.55,114.75,94.38,97672.55,22.84,1947
1948,25.55,114.8,93.95,97627.35,22.86,1948
1949,25.55,114.85,93.52,97582.15,22.88,1949
1950,25.55,114.9,93.1,97536.95,22.9,1950
1951,25.55,114.95,92.67,97491.75,22.92,1951
1952,25.55,115,92.38,97449.35,22.92,1952
1953,25.6,112,79.82,96322.35,19.46,1953
1954,25.6,112.05,79.27,96291.15,19.43,1954
1955,25.6,112.1,78.73,96259.95,19.4,1955
1956,25.6,112.15,78.19,96228.75,19.37,1956
1957,25.6,112.2,77,96405.55,19.43,1957
1958,25.6,112.25,75.8,96582.35,19.48,1958
1959,25.6,112.3,76.64,96560.75,19.47,1959
1960,25.6,112.35,77.47,96539.15,19.46,1960
1961,25.6,112.4,78,96432.35,19.44,1961
1962,25.6,112.45,78.53,96325.55,19.42,1962
1963,25.6,112.5,79.06,96218.75,19.41,1963
1964,25.6,112.55,79.49,96055.55,19.33,1964
1965,25.6,112.6,79.91,95892.35,19.25,1965
1966,25.6,112.65,80.02,95912.95,19.26,1966
1967,25.6,112.7,80.12,95933.55,19.27,1967
1968,25.6,112.75,80.22,95954.15,19.28,1968
1969,25.6,112.8,80.19,95829.15,19.24,1969
1970,25.6,112.85,80.16,95704.15,19.2,1970
1971,25.6,112.9,80.13,95579.15,19.15,1971
1972,25.6,112.95,79.7,95447.35,19.09,1972
1973,25.6,113,79.26,95315.55,19.03,1973
1974,25.6,113.05,79.45,95088.55,18.94,1974
1975,25.6,113.1,79.64,94861.55,18.86,1975
1976,25.6,113.15,80.27,94629.15,18.81,1976
1977,25.6,113.2,80.9,94396.75,18.76,1977
1978,25.6,113.25,81.53,94164.35,18.71,1978
1979,25.6,113.3,82.32,93917.95,18.73,1979
1980,25.6,113.35,83.12,93671.55,18.74,1980
1981,25.6,113.4,83.65,93441.55,18.77,1981
1982,25.6,113.45,84.18,93211.55,18.8,1982
1983,25.6,113.5,84.71,92981.55,18.84,1983
1984,25.6,113.55,85.43,92718.75,18.96,1984
1985,25.6,113.6,86.15,92455.95,19.08,1985
1986,25.6,113.65,86.93,92508.75,19.38,1986
1987,25.6,113.7,87.71,92561.55,19.68,1987
1988,25.6,113.75,88.5,92614.35,19.97,1988
1989,25.6,113.8,90.32,92713.95,20.31,1989
1990,25.6,113.85,92.14,92813.55,20.65,1990
1991,25.6,113.9,93.96,92913.15,20.99,1991
1992,25.6,113.95,95.07,92996.15,21.34,1992
1993,25.6,114,96.17,93079.15,21.69,1993
1994,25.6,114.05,97.24,93455.35,21.66,1994
1995,25.6,114.1,98.3,93831.55,21.63,1995
1996,25.6,114.15,99.37,94207.75,21.59,1996
1997,25.6,114.2,100.71,94661.15,21.62,1997
1998,25.6,114.25,102.05,95114.55,21.65,1998
1999,25.6,114.3,101.21,95422.95,21.76,1999
2000,25.6,114.35,100.37,95731.35,21.88,2000
2001,25.6,114.4,99.52,96039.75,22,2001
2002,25.6,114.45,98.94,96483.75,22.17,2002
2003,25.6,114.5,98.36,96927.75,22.35,2003
2004,25.6,114.55,96.8,97072.95,22.42,2004
2005,25.6,114.6,95.24,97218.15,22.49,2005
2006,25.6,114.65,94.48,97377.55,22.58,2006
2007,25.6,114.7,93.72,97536.95,22.67,2007
2008,25.6,114.75,92.96,97696.35,22.77,2008
2009,25.6,114.8,92.54,97651.15,22.79,2009
2010,25.6,114.85,92.11,97605.95,22.81,2010
2011,25.6,114.9,91.68,97560.75,22.83,2011
2012,25.6,114.95,91.39,97518.35,22.82,2012
2013,25.6,115,91.1,97475.95,22.81,2013
2014,25.65,112,80.05,96388.15,19.53,2014
2015,25.65,112.05,79.51,96356.95,19.5,2015
2016,25.65,112.1,78.97,96325.75,19.47,2016
2017,25.65,112.15,77.77,96502.55,19.53,2017
2018,25.65,112.2,76.58,96679.35,19.59,2018
2019,25.65,112.25,75.39,96856.15,19.64,2019
2020,25.65,112.3,76.22,96834.55,19.63,2020
2021,25.65,112.35,77.06,96812.95,19.62,2021
2022,25.65,112.4,77.89,96791.35,19.6,2022
2023,25.65,112.45,78.42,96684.55,19.59,2023
2024,25.65,112.5,78.95,96577.75,19.57,2024
2025,25.65,112.55,79.38,96414.55,19.49,2025
2026,25.65,112.6,79.8,96251.35,19.41,2026
2027,25.65,112.65,80.23,96088.15,19.33,2027
2028,25.65,112.7,80.33,96108.75,19.34,2028
2029,25.65,112.75,80.43,96129.35,19.35,2029
2030,25.65,112.8,80.4,96004.35,19.31,2030
2031,25.65,112.85,80.37,95879.35,19.27,2031
2032,25.65,112.9,79.94,95747.55,19.21,2032
2033,25.65,112.95,79.5,95615.75,19.14,2033
2034,25.65,113,79.07,95483.95,19.08,2034
2035,25.65,113.05,79.26,95256.95,19,2035
2036,25.65,113.1,79.44,95029.95,18.91,2036
2037,25.65,113.15,79.63,94802.95,18.83,2037
2038,25.65,113.2,80.26,94570.55,18.78,2038
2039,25.65,113.25,80.89,94338.15,18.73,2039
2040,25.65,113.3,81.69,94091.75,18.74,2040
2041,25.65,113.35,82.48,93845.35,18.75,2041
2042,25.65,113.4,83.27,93598.95,18.76,2042
2043,25.65,113.45,83.8,93368.95,18.8,2043
2044,25.65,113.5,84.33,93138.95,18.83,2044
2045,25.65,113.55,85.06,92876.15,18.95,2045
2046,25.65,113.6,85.78,92613.35,19.08,2046
2047,25.65,113.65,86.5,92350.55,19.2,2047
2048,25.65,113.7,87.28,92403.35,19.5,2048
2049,25.65,113.75,88.06,92456.15,19.79,2049
2050,25.65,113.8,89.89,92555.75,20.13,2050
2051,25.65,113.85,91.71,92655.35,20.47,2051
2052,25.65,113.9,92.81,92738.35,20.82,2052
2053,25.65,113.95,93.92,92821.35,21.17,2053
2054,25.65,114,95.02,92904.35,21.53,2054
2055,25.65,114.05,96.09,93280.55,21.49,2055
2056,25.65,114.1,97.15,93656.75,21.46,2056
2057,25.65,114.15,98.5,94110.15,21.49,2057
2058,25.65,114.2,99.84,94563.55,21.51,2058
2059,25.65,114.25,101.18,95016.95,21.54,2059
2060,25.65,114.3,100.34,95325.35,21.66,2060
2061,25.65,114.35,99.5,95633.75,21.77,2061
2062,25.65,114.4,98.91,96077.75,21.95,2062
2063,25.65,114.45,98.33,96521.75,22.12,2063
2064,25.65,114.5,97.75,96965.75,22.3,2064
2065,25.65,114.55,96.19,97110.95,22.37,2065
2066,25.65,114.6,94.63,97256.15,22.43,2066
2067,25.65,114.65,93.07,97401.35,22.5,2067
2068,25.65,114.7,92.31,97560.75,22.6,2068
2069,25.65,114.75,91.55,97720.15,22.69,2069
2070,25.65,114.8,91.13,97674.95,22.71,2070
2071,25.65,114.85,90.7,97629.75,22.73,2071
2072,25.65,114.9,90.41,97587.35,22.72,2072
2073,25.65,114.95,90.11,97544.95,22.71,2073
2074,25.65,115,89.82,97502.55,22.71,2074
2075,25.7,112,80.28,96453.95,19.6,2075
2076,25.7,112.05,79.74,96422.75,19.57,2076
2077,25.7,112.1,78.55,96599.55,19.63,2077
2078,25.7,112.15,77.36,96776.35,19.69,2078
2079,25.7,112.2,76.16,96953.15,19.75,2079
2080,25.7,112.25,74.97,97129.95,19.81,2080
2081,25.7,112.3,75.8,97108.35,19.79,2081
2082,25.7,112.35,76.64,97086.75,19.78,2082
2083,25.7,112.4,77.47,97065.15,19.76,2083
2084,25.7,112.45,78.31,97043.55,19.75,2084
2085,25.7,112.5,78.84,96936.75,19.73,2085
2086,25.7,112.55,79.26,96773.55,19.66,2086
2087,25.7,112.6,79.69,96610.35,19.58,2087
2088,25.7,112.65,80.11,96447.15,19.5,2088
2089,25.7,112.7,80.54,96283.95,19.42,2089
2090,25.7,112.75,80.64,96304.55,19.43,2090
2091,25.7,112.8,80.61,96179.55,19.39,2091
2092,25.7,112.85,80.18,96047.75,19.32,2092
2093,25.7,112.9,79.74,95915.95,19.26,2093
2094,25.7,112.95,79.31,95784.15,19.2,2094
2095,25.7,113,78.87,95652.35,19.13,2095
2096,25.7,113.05,79.06,95425.35,19.05,2096
2097,25.7,113.1,79.25,95198.35,18.97,2097
2098,25.7,113.15,79.44,94971.35,18.88,2098
2099,25.7,113.2,79.63,94744.35,18.8,2099
2100,25.7,113.25,80.26,94511.95,18.75,2100
2101,25.7,113.3,81.05,94265.55,18.76,2101
2102,25.7,113.35,81.84,94019.15,18.77,2102
2103,25.7,113.4,82.64,93772.75,18.78,2103
2104,25.7,113.45,83.43,93526.35,18.79,2104
2105,25.7,113.5,83.96,93296.35,18.82,2105
2106,25.7,113.55,84.68,93033.55,18.95,2106
2107,25.7,113.6,85.4,92770.75,19.07,2107
2108,25.7,113.65,86.13,92507.95,19.19,2108
2109,25.7,113.7,86.85,92245.15,19.32,2109
2110,25.7,113.75,87.63,92297.95,19.61,2110
2111,25.7,113.8,89.45,92397.55,19.95,2111
2112,25.7,113.85,90.56,92480.55,20.3,2112
2113,25.7,113.9,91.66,92563.55,20.66,2113
2114,25.7,113.95,92.77,92646.55,21.01,2114
2115,25.7,114,93.87,92729.55,21.36,2115
2116,25.7,114.05,94.94,93105.75,21.33,2116
2117,25.7,114.1,96.28,93559.15,21.35,2117
2118,25.7,114.15,97.62,94012.55,21.38,2118
2119,25.7,114.2,98.97,94465.95,21.4,2119
2120,25.7,114.25,100.31,94919.35,21.43,2120
2121,25.7,114.3,99.47,95227.75,21.55,2121
2122,25.7,114.35,98.89,95671.75,21.72,2122
2123,25.7,114.4,98.31,96115.75,21.9,2123
2124,25.7,114.45,97.72,96559.75,22.07,2124
2125,25.7,114.5,97.14,97003.75,22.25,2125
2126,25.7,114.55,95.58,97148.95,22.31,2126
2127,25.7,114.6,94.02,97294.15,22.38,2127
2128,25.7,114.65,92.46,97439.35,22.45,2128
2129,25.7,114.7,90.9,97584.55,22.52,2129
2130,25.7,114.75,90.14,97743.95,22.61,2130
2131,25.7,114.8,89.71,97698.75,22.63,2131
2132,25.7,114.85,89.42,97656.35,22.63,2132
2133,25.7,114.9,89.13,97613.95,22.62,2133
2134,25.7,114.95,88.84,97571.55,22.61,2134
2135,25.7,115,88.55,97529.15,22.6,2135
2136,25.75,112,80.52,96519.75,19.68,2136
2137,25.75,112.05,79.32,96696.55,19.73,2137
2138,25.75,112.1,78.13,96873.35,19.79,2138
2139,25.75,112.15,76.94,97050.15,19.85,2139
2140,25.75,112.2,75.75,97226.95,19.91,2140
2141,25.75,112.25,74.55,97403.75,19.97,2141
2142,25.75,112.3,75.39,97382.15,19.95,2142
2143,25.75,112.35,76.22,97360.55,19.94,2143
2144,25.75,112.4,77.06,97338.95,19.93,2144
2145,25.75,112.45,77.89,97317.35,19.91,2145
2146,25.75,112.5,78.72,97295.75,19.9,2146
2147,25.75,112.55,79.15,97132.55,19.82,2147
2148,25.75,112.6,79.57,96969.35,19.74,2148
2149,25.75,112.65,80,96806.15,19.66,2149
2150,25.75,112.7,80.42,96642.95,19.58,2150
2151,25.75,112.75,80.85,96479.75,19.5,2151
2152,25.75,112.8,80.42,96347.95,19.44,2152
2153,25.75,112.85,79.98,96216.15,19.38,2153
2154,25.75,112.9,79.55,96084.35,19.31,2154
2155,25.75,112.95,79.11,95952.55,19.25,2155
2156,25.75,113,78.68,95820.75,19.19,2156
2157,25.75,113.05,78.87,95593.75,19.1,2157
2158,25.75,113.1,79.05,95366.75,19.02,2158
2159,25.75,113.15,79.24,95139.75,18.93,2159
2160,25.75,113.2,79.43,94912.75,18.85,2160
2161,25.75,113.25,79.62,94685.75,18.76,2161
2162,25.75,113.3,80.41,94439.35,18.78,2162
2163,25.75,113.35,81.21,94192.95,18.79,2163
2164,25.75,113.4,82,93946.55,18.8,2164
2165,25.75,113.45,82.79,93700.15,18.81,2165
2166,25.75,113.5,83.59,93453.75,18.82,2166
2167,25.75,113.55,84.31,93190.95,18.94,2167
2168,25.75,113.6,85.03,92928.15,19.06,2168
2169,25.75,113.65,85.75,92665.35,19.19,2169
2170,25.75,113.7,86.48,92402.55,19.31,2170
2171,25.75,113.75,87.2,92139.75,19.43,2171
2172,25.75,113.8,88.3,92222.75,19.78,2172
2173,25.75,113.85,89.41,92305.75,20.14,2173
2174,25.75,113.9,90.51,92388.75,20.49,2174
2175,25.75,113.95,91.62,92471.75,20.84,2175
2176,25.75,114,92.72,92554.75,21.19,2176
2177,25.75,114.05,94.07,93008.15,21.22,2177
2178,25.75,114.1,95.41,93461.55,21.24,2178
2179,25.75,114.15,96.75,93914.95,21.27,2179
2180,25.75,114.2,98.1,94368.35,21.3,2180
2181,25.75,114.25,99.44,94821.75,21.32,2181
2182,25.75,114.3,98.86,95265.75,21.5,2182
2183,25.75,114.35,98.28,95709.75,21.67,2183
2184,25.75,114.4,97.7,96153.75,21.84,2184
2185,25.75,114.45,97.11,96597.75,22.02,2185
2186,25.75,114.5,96.53,97041.75,22.19,2186
2187,25.75,114.55,94.97,97186.95,22.26,2187
2188,25.75,114.6,93.41,97332.15,22.33,2188
2189,25.75,114.65,91.85,97477.35,22.4,2189
2190,25.75,114.7,90.29,97622.55,22.47,2190
2191,25.75,114.75,88.73,97767.75,22.54,2191
2192,25.75,114.8,88.44,97725.35,22.53,2192
2193,25.75,114.85,88.14,97682.95,22.52,2193
2194,25.75,114.9,87.85,97640.55,22.51,2194
2195,25.75,114.95,87.56,97598.15,22.5,2195
2196,25.75,115,87.27,97555.75,22.5,2196
2197,25.8,112,80.45,95987.35,19.36,2197
2198,25.8,112.05,79.25,96164.15,19.42,2198
2199,25.8,112.1,78.06,96340.95,19.48,2199
2200,25.8,112.15,76.87,96517.75,19.54,2200
2201,25.8,112.2,75.67,96694.55,19.6,2201
2202,25.8,112.25,74.64,97027.95,19.78,2202
2203,25.8,112.3,75.24,97344.15,19.91,2203
2204,25.8,112.35,76.07,97322.55,19.9,2204
2205,25.8,112.4,76.91,97300.95,19.89,2205
2206,25.8,112.45,77.74,97279.35,19.87,2206
2207,25.8,112.5,78.58,97257.75,19.86,2207
2208,25.8,112.55,78.62,97391.95,19.94,2208
2209,25.8,112.6,79.05,97228.75,19.86,2209
2210,25.8,112.65,79.47,97065.55,19.78,2210
2211,25.8,112.7,79.9,96902.35,19.7,2211
2212,25.8,112.75,80.32,96739.15,19.62,2212
2213,25.8,112.8,79.89,96607.35,19.56,2213
2214,25.8,112.85,79.46,96475.55,19.5,2214
2215,25.8,112.9,79.02,96343.75,19.43,2215
2216,25.8,112.95,78.59,96211.95,19.37,2216
2217,25.8,113,78.32,96288.75,19.44,2217
2218,25.8,113.05,78.83,96018.15,19.32,2218
2219,25.8,113.1,79.01,95791.15,19.24,2219
2220,25.8,113.15,79.2,95564.15,19.15,2220
2221,25.8,113.2,79.39,95337.15,19.07,2221
2222,25.8,113.25,79.58,95110.15,18.98,2222
2223,25.8,113.3,80.37,94863.75,18.99,2223
2224,25.8,113.35,81.17,94617.35,19,2224
2225,25.8,113.4,81.96,94370.95,19.02,2225
2226,25.8,113.45,82.75,94124.55,19.03,2226
2227,25.8,113.5,84.04,93467.15,18.77,2227
2228,25.8,113.55,85.02,92708.95,18.57,2228
2229,25.8,113.6,85.74,92446.15,18.69,2229
2230,25.8,113.65,86.46,92183.35,18.81,2230
2231,25.8,113.7,87.18,91920.55,18.94,2231
2232,25.8,113.75,87.91,91657.75,19.06,2232
2233,25.8,113.8,89.01,91740.75,19.41,2233
2234,25.8,113.85,90.12,91823.75,19.76,2234
2235,25.8,113.9,91.22,91906.75,20.12,2235
2236,25.8,113.95,92.33,91989.75,20.47,2236
2237,25.8,114,92.1,91859.15,20.68,2237
2238,25.8,114.05,93.44,92312.55,20.71,2238
2239,25.8,114.1,94.79,92765.95,20.73,2239
2240,25.8,114.15,96.13,93219.35,20.76,2240
2241,25.8,114.2,97.47,93672.75,20.79,2241
2242,25.8,114.25,97.61,94636.35,21.23,2242
2243,25.8,114.3,97.02,95080.35,21.41,2243
2244,25.8,114.35,96.44,95524.35,21.58,2244
2245,25.8,114.4,95.86,95968.35,21.76,2245
2246,25.8,114.45,95.28,96412.35,21.93,2246
2247,25.8,114.5,95.1,96963.35,22.14,2247
2248,25.8,114.55,93.54,97108.55,22.2,2248
2249,25.8,114.6,91.97,97253.75,22.27,2249
2250,25.8,114.65,90.41,97398.95,22.34,2250
2251,25.8,114.7,88.85,97544.15,22.41,2251
2252,25.8,114.75,87.63,97755.15,22.48,2252
2253,25.8,114.8,87.54,97790.95,22.5,2253
2254,25.8,114.85,87.25,97748.55,22.49,2254
2255,25.8,114.9,86.96,97706.15,22.49,2255
2256,25.8,114.95,86.67,97663.75,22.48,2256
2257,25.8,115,86.37,97621.35,22.47,2257
2258,25.85,112,80.38,95454.95,19.05,2258
2259,25.85,112.05,79.18,95631.75,19.11,2259
2260,25.85,112.1,77.99,95808.55,19.17,2260
2261,25.85,112.15,76.8,95985.35,19.23,2261
2262,25.85,112.2,75.76,96318.75,19.41,2262
2263,25.85,112.25,74.72,96652.15,19.59,2263
2264,25.85,112.3,75.33,96968.35,19.73,2264
2265,25.85,112.35,75.93,97284.55,19.86,2265
2266,25.85,112.4,76.76,97262.95,19.85,2266
2267,25.85,112.45,77.6,97241.35,19.83,2267
2268,25.85,112.5,78.43,97219.75,19.82,2268
2269,25.85,112.55,78.48,97353.95,19.9,2269
2270,25.85,112.6,78.52,97488.15,19.98,2270
2271,25.85,112.65,78.95,97324.95,19.9,2271
2272,25.85,112.7,79.37,97161.75,19.82,2272
2273,25.85,112.75,79.8,96998.55,19.74,2273
2274,25.85,112.8,79.36,96866.75,19.68,2274
2275,25.85,112.85,78.93,96734.95,19.62,2275
2276,25.85,112.9,78.5,96603.15,19.56,2276
2277,25.85,112.95,78.23,96679.95,19.62,2277
2278,25.85,113,77.96,96756.75,19.68,2278
2279,25.85,113.05,78.46,96486.15,19.57,2279
2280,25.85,113.1,78.97,96215.55,19.46,2280
2281,25.85,113.15,79.16,95988.55,19.37,2281
2282,25.85,113.2,79.35,95761.55,19.29,2282
2283,25.85,113.25,79.54,95534.55,19.2,2283
2284,25.85,113.3,80.33,95288.15,19.21,2284
2285,25.85,113.35,81.13,95041.75,19.22,2285
2286,25.85,113.4,81.92,94795.35,19.23,2286
2287,25.85,113.45,83.2,94137.95,18.98,2287
2288,25.85,113.5,84.49,93480.55,18.72,2288
2289,25.85,113.55,85.47,92722.35,18.52,2289
2290,25.85,113.6,86.45,91964.15,18.32,2290
2291,25.85,113.65,87.17,91701.35,18.44,2291
2292,25.85,113.7,87.89,91438.55,18.56,2292
2293,25.85,113.75,88.61,91175.75,18.69,2293
2294,25.85,113.8,89.72,91258.75,19.04,2294
2295,25.85,113.85,90.82,91341.75,19.39,2295
2296,25.85,113.9,91.93,91424.75,19.74,2296
2297,25.85,113.95,91.7,91294.15,19.96,2297
2298,25.85,114,91.48,91163.55,20.17,2298
2299,25.85,114.05,92.82,91616.95,20.2,2299
2300,25.85,114.1,94.16,92070.35,20.23,2300
2301,25.85,114.15,95.51,92523.75,20.25,2301
2302,25.85,114.2,95.64,93487.35,20.7,2302
2303,25.85,114.25,95.77,94450.95,21.15,2303
2304,25.85,114.3,95.19,94894.95,21.32,2304
2305,25.85,114.35,94.61,95338.95,21.5,2305
2306,25.85,114.4,94.03,95782.95,21.67,2306
2307,25.85,114.45,93.84,96333.95,21.88,2307
2308,25.85,114.5,93.66,96884.95,22.08,2308
2309,25.85,114.55,92.1,97030.15,22.15,2309
2310,25.85,114.6,90.54,97175.35,22.21,2310
2311,25.85,114.65,88.98,97320.55,22.28,2311
2312,25.85,114.7,87.75,97531.55,22.36,2312
2313,25.85,114.75,86.53,97742.55,22.43,2313
2314,25.85,114.8,86.44,97778.35,22.45,2314
2315,25.85,114.85,86.36,97814.15,22.47,2315
2316,25.85,114.9,86.06,97771.75,22.46,2316
2317,25.85,114.95,85.77,97729.35,22.45,2317
2318,25.85,115,85.48,97686.95,22.44,2318
2319,25.9,112,80.3,94922.55,18.74,2319
2320,25.9,112.05,79.11,95099.35,18.8,2320
2321,25.9,112.1,77.92,95276.15,18.86,2321
2322,25.9,112.15,76.88,95609.55,19.04,2322
2323,25.9,112.2,75.85,95942.95,19.22,2323
2324,25.9,112.25,74.81,96276.35,19.4,2324
2325,25.9,112.3,75.41,96592.55,19.54,2325
2326,25.9,112.35,76.01,96908.75,19.67,2326
2327,25.9,112.4,76.61,97224.95,19.81,2327
2328,25.9,112.45,77.45,97203.35,19.8,2328
2329,25.9,112.5,78.28,97181.75,19.78,2329
2330,25.9,112.55,78.33,97315.95,19.86,2330
2331,25.9,112.6,78.38,97450.15,19.94,2331
2332,25.9,112.65,78.42,97584.35,20.02,2332
2333,25.9,112.7,78.85,97421.15,19.94,2333
2334,25.9,112.75,79.27,97257.95,19.87,2334
2335,25.9,112.8,78.84,97126.15,19.8,2335
2336,25.9,112.85,78.4,96994.35,19.74,2336
2337,25.9,112.9,78.13,97071.15,19.8,2337
2338,25.9,112.95,77.86,97147.95,19.87,2338
2339,25.9,113,77.6,97224.75,19.93,2339
2340,25.9,113.05,78.1,96954.15,19.82,2340
2341,25.9,113.1,78.61,96683.55,19.7,2341
2342,25.9,113.15,79.12,96412.95,19.59,2342
2343,25.9,113.2,79.31,96185.95,19.51,2343
2344,25.9,113.25,79.5,95958.95,19.42,2344
2345,25.9,113.3,80.29,95712.55,19.43,2345
2346,25.9,113.35,81.09,95466.15,19.44,2346
2347,25.9,113.4,82.37,94808.75,19.18,2347
2348,25.9,113.45,83.65,94151.35,18.92,2348
2349,25.9,113.5,84.93,93493.95,18.67,2349
2350,25.9,113.55,85.91,92735.75,18.47,2350
2351,25.9,113.6,86.9,91977.55,18.27,2351
2352,25.9,113.65,87.88,91219.35,18.07,2352
2353,25.9,113.7,88.6,90956.55,18.19,2353
2354,25.9,113.75,89.32,90693.75,18.31,2354
2355,25.9,113.8,90.43,90776.75,18.66,2355
2356,25.9,113.85,91.53,90859.75,19.02,2356
2357,25.9,113.9,91.31,90729.15,19.23,2357
2358,25.9,113.95,91.08,90598.55,19.45,2358
2359,25.9,114,90.85,90467.95,19.66,2359
2360,25.9,114.05,92.2,90921.35,19.69,2360
2361,25.9,114.1,93.54,91374.75,19.72,2361
2362,25.9,114.15,93.67,92338.35,20.16,2362
2363,25.9,114.2,93.8,93301.95,20.61,2363
2364,25.9,114.25,93.94,94265.55,21.06,2364
2365,25.9,114.3,93.36,94709.55,21.24,2365
2366,25.9,114.35,92.77,95153.55,21.41,2366
2367,25.9,114.4,92.59,95704.55,21.61,2367
2368,25.9,114.45,92.41,96255.55,21.82,2368
2369,25.9,114.5,92.22,96806.55,22.02,2369
2370,25.9,114.55,90.66,96951.75,22.09,2370
2371,25.9,114.6,89.1,97096.95,22.16,2371
2372,25.9,114.65,87.88,97307.95,22.23,2372
2373,25.9,114.7,86.65,97518.95,22.3,2373
2374,25.9,114.75,85.43,97729.95,22.38,2374
2375,25.9,114.8,85.34,97765.75,22.4,2375
2376,25.9,114.85,85.26,97801.55,22.42,2376
2377,25.9,114.9,85.17,97837.35,22.43,2377
2378,25.9,114.95,84.88,97794.95,22.43,2378
2379,25.9,115,84.59,97752.55,22.42,2379
2380,25.95,112,80.23,94390.15,18.43,2380
2381,25.95,112.05,79.04,94566.95,18.49,2381
2382,25.95,112.1,78,94900.35,18.67,2382
2383,25.95,112.15,76.97,95233.75,18.85,2383
2384,25.95,112.2,75.93,95567.15,19.03,2384
2385,25.95,112.25,74.9,95900.55,19.22,2385
2386,25.95,112.3,75.5,96216.75,19.35,2386
2387,25.95,112.35,76.1,96532.95,19.49,2387
2388,25.95,112.4,76.7,96849.15,19.62,2388
2389,25.95,112.45,77.3,97165.35,19.76,2389
2390,25.95,112.5,78.13,97143.75,19.74,2390
2391,25.95,112.55,78.18,97277.95,19.82,2391
2392,25.95,112.6,78.23,97412.15,19.9,2392
2393,25.95,112.65,78.27,97546.35,19.99,2393
2394,25.95,112.7,78.32,97680.55,20.07,2394
2395,25.95,112.75,78.75,97517.35,19.99,2395
2396,25.95,112.8,78.31,97385.55,19.92,2396
2397,25.95,112.85,78.04,97462.35,19.99,2397
2398,25.95,112.9,77.77,97539.15,20.05,2398
2399,25.95,112.95,77.5,97615.95,20.12,2399
2400,25.95,113,77.23,97692.75,20.18,2400
2401,25.95,113.05,77.74,97422.15,20.07,2401
2402,25.95,113.1,78.25,97151.55,19.95,2402
2403,25.95,113.15,78.76,96880.95,19.84,2403
2404,25.95,113.2,79.27,96610.35,19.72,2404
2405,25.95,113.25,79.46,96383.35,19.64,2405
2406,25.95,113.3,80.25,96136.95,19.65,2406
2407,25.95,113.35,81.53,95479.55,19.39,2407
2408,25.95,113.4,82.82,94822.15,19.13,2408
2409,25.95,113.45,84.1,94164.75,18.87,2409
2410,25.95,113.5,85.38,93507.35,18.61,2410
2411,25.95,113.55,86.36,92749.15,18.41,2411
2412,25.95,113.6,87.34,91990.95,18.21,2412
2413,25.95,113.65,88.33,91232.75,18.02,2413
2414,25.95,113.7,89.31,90474.55,17.82,2414
2415,25.95,113.75,90.03,90211.75,17.94,2415
2416,25.95,113.8,91.13,90294.75,18.29,2416
2417,25.95,113.85,90.91,90164.15,18.51,2417
2418,25.95,113.9,90.68,90033.55,18.72,2418
2419,25.95,113.95,90.45,89902.95,18.94,2419
2420,25.95,114,90.23,89772.35,19.15,2420
2421,25.95,114.05,91.57,90225.75,19.18,2421
2422,25.95,114.1,91.7,91189.35,19.63,2422
2423,25.95,114.15,91.84,92152.95,20.08,2423
2424,25.95,114.2,91.97,93116.55,20.53,2424
2425,25.95,114.25,92.1,94080.15,20.98,2425
2426,25.95,114.3,91.52,94524.15,21.15,2426
2427,25.95,114.35,91.34,95075.15,21.35,2427
2428,25.95,114.4,91.15,95626.15,21.56,2428
2429,25.95,114.45,90.97,96177.15,21.76,2429
2430,25.95,114.5,90.79,96728.15,21.96,2430
2431,25.95,114.55,89.23,96873.35,22.03,2431
2432,25.95,114.6,88,97084.35,22.1,2432
2433,25.95,114.65,86.78,97295.35,22.18,2433
2434,25.95,114.7,85.56,97506.35,22.25,2434
2435,25.95,114.75,84.33,97717.35,22.32,2435
2436,25.95,114.8,84.25,97753.15,22.34,2436
2437,25.95,114.85,84.16,97788.95,22.36,2437
2438,25.95,114.9,84.07,97824.75,22.38,2438
2439,25.95,114.95,83.99,97860.55,22.4,2439
2440,25.95,115,83.69,97818.15,22.39,2440
2441,26,112,80.16,93857.75,18.12,2441
2442,26,112.05,79.13,94191.15,18.3,2442
2443,26,112.1,78.09,94524.55,18.48,2443
2444,26,112.15,77.05,94857.95,18.66,2444
2445,26,112.2,76.02,95191.35,18.85,2445
2446,26,112.25,74.98,95524.75,19.03,2446
2447,26,112.3,75.58,95840.95,19.16,2447
2448,26,112.35,76.18,96157.15,19.3,2448
2449,26,112.4,76.79,96473.35,19.43,2449
2450,26,112.45,77.39,96789.55,19.57,2450
