time_utc,time_bj,latitude,longitude,t2m_K,sp_Pa,t2m_C
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,112.25,294.29077,98887.06,21.140778
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,112.5,294.32788,99299.06,21.177887
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,112.75,294.18726,99104.06,21.037262
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,113.0,293.88257,98584.06,20.732574
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,113.25,293.6775,98388.06,20.527496
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,113.5,292.8181,96881.06,19.668121
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,113.75,291.72437,94751.06,18.574371
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,114.0,291.20483,91567.06,18.05484
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,114.25,293.69702,94306.06,20.547028
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,114.5,295.32007,97064.06,22.170074
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,114.75,295.43335,97951.06,22.283356
2025-06-02 10:00:00,2025-06-02 18:00:00,26.5,115.0,294.97437,97302.06,21.824371
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,112.0,292.52124,96680.06,19.371246
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,112.25,292.81616,96961.06,19.666168
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,112.5,293.25366,97550.06,20.103668
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,112.75,293.6814,98176.06,20.531403
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,113.0,293.80444,98373.06,20.65445
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,113.25,293.29077,97609.06,20.140778
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,113.5,291.92944,95105.06,18.77945
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,113.75,290.6267,91165.06,17.476715
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,114.0,291.20288,88828.06,18.052887
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,114.25,294.69116,93678.06,21.541168
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,114.5,295.58374,96670.06,22.433746
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,114.75,295.52515,97435.06,22.375153
2025-06-02 10:00:00,2025-06-02 18:00:00,26.25,115.0,295.46265,97292.06,22.312653
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,112.0,291.1267,93727.06,17.976715
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,112.25,292.1521,95380.06,19.002106
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,112.5,293.09937,96947.06,19.949371
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,112.75,293.33374,97602.06,20.183746
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,113.0,293.45288,97972.06,20.302887
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,113.25,292.74194,96615.06,19.59195
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,113.5,291.57397,93322.06,18.42398
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,113.75,291.22046,89511.06,18.070465
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,114.0,293.54468,88822.06,20.394684
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,114.25,295.60327,93578.06,22.453278
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,114.5,295.9724,96312.06,22.822418
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,114.75,295.93335,97371.06,22.783356
2025-06-02 10:00:00,2025-06-02 18:00:00,26.0,115.0,295.99976,97553.06,22.849762
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,112.0,292.94116,96354.06,19.791168
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,112.25,293.23608,97235.06,20.08609
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,112.5,293.07397,97121.06,19.92398
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,112.75,292.36304,96291.06,19.213043
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,113.0,291.906,95618.06,18.756012
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,113.25,291.47827,94475.06,18.328278
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,113.5,291.865,93224.06,18.714996
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,113.75,293.19507,91875.06,20.045074
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,114.0,296.2478,92246.06,23.097809
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,114.25,296.25952,94472.06,23.109528
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,114.5,296.37866,96669.06,23.228668
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,114.75,296.25757,97393.06,23.107574
2025-06-02 10:00:00,2025-06-02 18:00:00,25.75,115.0,296.1853,97186.06,23.035309
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,112.0,292.50952,96020.06,19.359528
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,112.25,292.20093,95862.06,19.050934
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,112.5,292.2693,95314.06,19.119293
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,112.75,292.3806,95398.06,19.230621
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,113.0,292.0056,94760.06,18.855621
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,113.25,291.79858,93589.06,18.64859
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,113.5,292.25952,92419.06,19.109528
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,113.75,294.19897,92646.06,21.04898
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,114.0,297.01147,93109.06,23.86148
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,114.25,297.00757,94946.06,23.857574
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,114.5,296.7693,96459.06,23.619293
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,114.75,296.73218,97250.06,23.582184
2025-06-02 10:00:00,2025-06-02 18:00:00,25.5,115.0,296.78687,97025.06,23.636871
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,112.0,290.97437,92449.06,17.824371
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,112.25,291.30835,93424.06,18.158356
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,112.5,292.2107,94528.06,19.0607
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,112.75,292.44116,94902.06,19.291168
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,113.0,292.53687,94919.06,19.386871
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,113.25,292.66382,94231.06,19.513824
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,113.5,294.28882,94899.06,21.138824
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,113.75,296.20093,95117.06,23.050934
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,114.0,298.00366,94064.06,24.853668
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,114.25,298.11694,95439.06,24.96695
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,114.5,297.68335,96803.06,24.533356
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,114.75,297.2849,97110.06,24.134918
2025-06-02 10:00:00,2025-06-02 18:00:00,25.25,115.0,297.2693,96772.06,24.119293
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,112.0,292.10718,92522.06,18.957184
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,112.25,292.55054,93837.06,19.400543
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,112.5,293.21265,95244.06,20.062653
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,112.75,292.29077,93372.06,19.140778
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,113.0,292.4431,93241.06,19.293121
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,113.25,294.45288,95620.06,21.302887
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,113.5,296.16187,96463.06,23.011871
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,113.75,297.41968,96874.06,24.269684
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,114.0,298.53296,94937.06,25.382965
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,114.25,298.74,95592.06,25.589996
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,114.5,298.35132,95873.06,25.201324
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,114.75,297.95288,96205.06,24.802887
2025-06-02 10:00:00,2025-06-02 18:00:00,25.0,115.0,298.0564,96359.06,24.906403
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,112.0,294.07007,94010.06,20.920074
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,112.25,293.8982,94998.06,20.7482
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,112.5,294.14038,95828.06,20.990387
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,112.75,293.23022,93256.06,20.08023
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,113.0,294.2224,92653.06,21.072418
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,113.25,296.23608,95036.06,23.08609
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,113.5,297.07593,96491.06,23.925934
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,113.75,298.10718,96937.06,24.957184
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,114.0,298.75757,95185.06,25.607574
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,114.25,299.15796,94857.06,26.007965
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,114.5,298.84546,94930.06,25.695465
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,114.75,298.88257,95411.06,25.732574
2025-06-02 10:00:00,2025-06-02 18:00:00,24.75,115.0,298.98608,95564.06,25.83609
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,112.0,294.74976,93854.06,21.599762
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,112.25,294.25952,94474.06,21.109528
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,112.5,294.51538,95224.06,21.365387
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,112.75,295.7107,95211.06,22.5607
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,113.0,297.07397,94734.06,23.92398
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,113.25,298.44702,95585.06,25.297028
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,113.5,299.13257,96845.06,25.982574
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,113.75,298.95093,96470.06,25.800934
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,114.0,299.54077,95445.06,26.390778
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,114.25,299.89233,94845.06,26.74234
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,114.5,299.7068,94427.06,26.556793
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,114.75,299.77515,94987.06,26.625153
2025-06-02 10:00:00,2025-06-02 18:00:00,24.5,115.0,300.4568,96141.06,27.306793
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,112.0,296.51538,94464.06,23.365387
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,112.25,295.41772,93641.06,22.26773
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,112.5,295.58765,94467.06,22.437653
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,112.75,297.87085,96489.06,24.720856
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,113.0,299.68335,97684.06,26.533356
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,113.25,300.89038,98094.06,27.740387
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,113.5,301.04468,97771.06,27.894684
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,113.75,300.82788,97088.06,27.677887
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,114.0,300.6521,96092.06,27.502106
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,114.25,300.3689,95418.06,27.218903
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,114.5,300.25757,95148.06,27.107574
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,114.75,300.82202,95983.06,27.672028
2025-06-02 10:00:00,2025-06-02 18:00:00,24.25,115.0,301.61694,97178.06,28.46695
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,112.0,300.17944,97852.06,27.02945
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,112.25,299.45093,96924.06,26.300934
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,112.5,298.54077,95383.06,25.390778
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,112.75,299.6775,96071.06,26.527496
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,113.0,300.79468,97419.06,27.644684
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,113.25,301.1814,97978.06,28.031403
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,113.5,301.2556,97700.06,28.105621
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,113.75,301.20093,96792.06,28.050934
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,114.0,300.48413,95368.06,27.334137
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,114.25,300.36304,95479.06,27.213043
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,114.5,300.86108,96294.06,27.71109
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,114.75,301.47046,96942.06,28.320465
2025-06-02 10:00:00,2025-06-02 18:00:00,24.0,115.0,301.76733,96936.06,28.61734
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,112.0,296.2307,98526.06,23.080719
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,112.25,296.19556,99378.06,23.045563
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,112.5,296.4983,99796.06,23.348297
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,112.75,296.3147,99688.06,23.164703
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,113.0,295.52173,99000.06,22.371735
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,113.25,295.6643,99331.06,22.514313
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,113.5,295.45142,99868.06,22.301422
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,113.75,295.3225,100065.06,22.172516
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,114.0,295.219,99931.06,22.069
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,114.25,294.95142,99662.06,21.801422
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,114.5,294.79907,100036.06,21.649078
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,114.75,294.6194,99852.06,21.46939
2025-06-02 11:00:00,2025-06-02 19:00:00,31.0,115.0,294.07446,98901.06,20.924469
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,112.0,296.57446,99652.06,23.424469
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,112.25,296.44946,99944.06,23.299469
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,112.5,296.5022,99997.06,23.352203
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,112.75,296.2776,100012.06,23.127594
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,113.0,295.75024,100039.06,22.60025
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,113.25,296.4397,100145.06,23.289703
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,113.5,295.84204,100242.06,22.692047
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,113.75,295.50806,100288.06,22.358063
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,114.0,295.42798,100270.06,22.277985
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,114.25,295.36743,100149.06,22.217438
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,114.5,295.02954,100135.06,21.879547
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,114.75,294.95142,99974.06,21.801422
2025-06-02 11:00:00,2025-06-02 19:00:00,30.75,115.0,294.76782,99463.06,21.617828
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,112.0,297.08813,100207.06,23.93814
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,112.25,296.6526,100082.06,23.502594
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,112.5,296.9182,100132.06,23.768219
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,112.75,296.90845,100230.06,23.758453
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,113.0,296.30884,100286.06,23.158844
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,113.25,296.1194,100235.06,22.96939
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,113.5,295.5022,100214.06,22.352203
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,113.75,295.26587,100194.06,22.115875
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,114.0,295.3479,100198.06,22.197906
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,114.25,295.46118,100256.06,22.311188
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,114.5,295.29517,100236.06,22.145172
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,114.75,295.33813,100319.06,22.18814
2025-06-02 11:00:00,2025-06-02 19:00:00,30.5,115.0,295.36353,100148.06,22.213531
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,112.0,296.79712,100183.06,23.647125
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,112.25,296.74634,100199.06,23.596344
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,112.5,297.36157,100274.06,24.211578
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,112.75,297.23657,100311.06,24.086578
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,113.0,296.40845,100229.06,23.258453
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,113.25,295.83032,100236.06,22.680328
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,113.5,295.48657,100345.06,22.336578
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,113.75,295.41626,100284.06,22.266266
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,114.0,295.44556,100274.06,22.295563
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,114.25,295.36157,100232.06,22.211578
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,114.5,295.1526,100056.06,22.002594
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,114.75,295.01,99855.06,21.860016
2025-06-02 11:00:00,2025-06-02 19:00:00,30.25,115.0,295.11157,99898.06,21.961578
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,112.0,296.93774,100167.06,23.78775
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,112.25,296.5647,100213.06,23.414703
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,112.5,296.64673,100251.06,23.496735
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,112.75,296.26196,100270.06,23.111969
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,113.0,296.12524,100338.06,22.97525
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,113.25,295.6682,100369.06,22.518219
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,113.5,295.5061,100330.06,22.35611
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,113.75,295.46118,100158.06,22.311188
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,114.0,295.29517,100124.06,22.145172
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,114.25,295.13306,100045.06,21.983063
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,114.5,294.94165,99807.06,21.791656
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,114.75,294.77173,99347.06,21.621735
2025-06-02 11:00:00,2025-06-02 19:00:00,30.0,115.0,294.67407,99071.06,21.524078
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,112.0,296.67603,100194.06,23.526031
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,112.25,296.344,100243.06,23.194
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,112.5,296.10767,100220.06,22.957672
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,112.75,295.92798,100181.06,22.777985
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,113.0,295.7776,100252.06,22.627594
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,113.25,295.58228,100196.06,22.432281
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,113.5,295.385,100086.06,22.235016
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,113.75,295.07056,99655.06,21.920563
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,114.0,294.72876,99413.06,21.578766
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,114.25,294.4065,99078.06,21.2565
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,114.5,294.13306,98509.06,20.983063
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,114.75,294.04712,98131.06,20.897125
2025-06-02 11:00:00,2025-06-02 19:00:00,29.75,115.0,294.26587,98347.06,21.115875
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,112.0,296.35376,100178.06,23.203766
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,112.25,296.26392,100274.06,23.113922
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,112.5,296.01587,100272.06,22.865875
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,112.75,295.83813,100216.06,22.68814
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,113.0,295.6858,100096.06,22.535797
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,113.25,295.49048,100039.06,22.340485
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,113.5,294.73657,99162.06,21.586578
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,113.75,294.1897,98452.06,21.039703
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,114.0,293.87915,98085.06,20.729156
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,114.25,293.33032,97174.06,20.180328
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,114.5,293.0569,96604.06,19.90689
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,114.75,293.37134,96898.06,20.221344
2025-06-02 11:00:00,2025-06-02 19:00:00,29.5,115.0,293.79907,97464.06,20.649078
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,112.0,296.35767,100207.06,23.207672
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,112.25,296.29517,100310.06,23.145172
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,112.5,296.04517,100323.06,22.895172
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,112.75,295.7932,100296.06,22.643219
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,113.0,295.635,100154.06,22.485016
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,113.25,295.10376,99496.06,21.953766
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,113.5,294.30493,98548.06,21.154938
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,113.75,293.4182,97299.06,20.268219
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,114.0,293.2893,97032.06,20.139313
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,114.25,292.76392,96146.06,19.613922
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,114.5,292.79907,96091.06,19.649078
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,114.75,293.11548,96396.06,19.965485
2025-06-02 11:00:00,2025-06-02 19:00:00,29.25,115.0,293.0354,95879.06,19.885406
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,112.0,296.23657,100181.06,23.086578
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,112.25,296.24634,100321.06,23.096344
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,112.5,296.01196,100326.06,22.861969
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,112.75,295.77954,100311.06,22.629547
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,113.0,295.50024,100191.06,22.35025
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,113.25,294.969,99531.06,21.819
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,113.5,294.16235,98373.06,21.01236
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,113.75,293.19946,96939.06,20.049469
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,114.0,293.1194,96780.06,19.96939
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,114.25,293.1057,96843.06,19.955719
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,114.5,293.14282,96788.06,19.992828
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,114.75,293.04907,95911.06,19.899078
2025-06-02 11:00:00,2025-06-02 19:00:00,29.0,115.0,292.5393,94289.06,19.389313
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,112.0,295.97876,99998.06,22.828766
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,112.25,296.00024,100099.06,22.85025
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,112.5,295.9729,100343.06,22.822906
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,112.75,295.73853,100162.06,22.588531
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,113.0,295.35376,99996.06,22.203766
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,113.25,294.8225,99416.06,21.672516
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,113.5,294.09595,98376.06,20.945953
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,113.75,293.29907,97043.06,20.149078
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,114.0,292.89478,96179.06,19.744781
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,114.25,292.73657,96099.06,19.586578
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,114.5,292.83813,96025.06,19.68814
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,114.75,292.6897,94953.06,19.539703
2025-06-02 11:00:00,2025-06-02 19:00:00,28.75,115.0,293.54712,94704.06,20.397125
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,112.0,295.12134,99076.06,21.971344
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,112.25,295.58228,99712.06,22.432281
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,112.5,295.75024,100275.06,22.60025
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,112.75,295.5354,99953.06,22.385406
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,113.0,295.18774,99641.06,22.03775
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,113.25,294.6858,99038.06,21.535797
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,113.5,294.14673,98174.06,20.996735
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,113.75,293.41626,96868.06,20.266266
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,114.0,292.84985,95411.06,19.69986
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,114.25,292.76978,95131.06,19.619781
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,114.5,293.21313,95507.06,20.06314
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,114.75,294.30493,96471.06,21.154938
2025-06-02 11:00:00,2025-06-02 19:00:00,28.5,115.0,296.08813,97988.06,22.93814
