id,Station_Id_C,Datetime,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
525,P3853,2025-06-03 20:00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,20.42,93,956.6,19.0,40.7912,test
526,P7060,2025-06-03 20:00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,22.86,96,1001.4,20.3,48.1248,train
527,P5778,2025-06-03 20:00:00,27.31,113.08,86.4,株洲市,四房,渌口区,22.01,99,998.2,19.2,47.3544,train
528,P5775,2025-06-03 20:00:00,27.31,113.62,161.9,株洲市,山关水库,攸县,23.81,100,989.1,20.3,48.4273,train
529,P3857,2025-06-03 20:00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,18.35,81,970.3,19.5,30.9613,train
530,P4143,2025-06-03 20:00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,22.16,96,982.1,19.8,45.4188,test
531,57765,2025-06-03 20:00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,14.75,86,857.7,15.1,28.1033,train
532,P7067,2025-06-03 20:00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,18.12,80,994.4,19.5,37.9201,train
533,P5779,2025-06-03 20:00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,23.51,100,985.3,20.1,44.4209,train
534,P6444,2025-06-03 20:00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,20.99,98,977.0,18.6,40.4087,train
535,P4666,2025-06-03 20:00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,23.0,96,995.4,20.4,45.4674,test
536,P7058,2025-06-03 20:00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,21.39,98,992.5,18.9,54.4859,train
537,P5774,2025-06-03 20:00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,23.09,97,995.2,20.3,46.8476,train
538,P3849,2025-06-03 20:00:00,27.34,109.91,240.0,怀化市,牌楼,中方县,22.01,99,981.3,19.2,49.5326,train
539,57768,2025-06-03 20:00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.21,96,975.0,19.1,31.8354,train
540,P5773,2025-06-03 20:00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,22.59,92,997.3,20.8,38.6561,test
541,P4057,2025-06-03 20:00:00,27.35,109.84,343.0,怀化市,桐木,中方县,22.51,100,969.6,19.4,48.3691,train
542,P7063,2025-06-03 20:00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,21.48,96,995.2,19.3,43.4793,train
543,P6211,2025-06-03 20:00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,21.07,99,970.7,18.5,31.8051,train
544,P7065,2025-06-03 20:00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,22.94,100,999.1,19.7,57.1841,train
545,P5777,2025-06-03 20:00:00,27.36,113.16,109.0,株洲市,文家,渌口区,20.52,97,995.7,18.4,52.7322,test
546,57744,2025-06-03 20:00:00,27.37,109.16,355.5,怀化市,新晃,新晃侗族自治县,18.8,83,968.7,19.5,37.5766,train
547,P6225,2025-06-03 20:00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,19.54,89,973.4,19.0,26.3879,train
548,P6260,2025-06-03 20:00:00,27.37,111.67,294.1,邵阳市,潭府,新邵县,19.67,93,974.5,18.4,33.5358,train
549,P7051,2025-06-03 20:00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,22.99,99,996.5,19.9,54.1283,train
550,P4862,2025-06-03 20:00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,22.51,100,998.8,19.4,38.5272,test
551,P5879,2025-06-03 20:00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,20.69,96,995.8,18.7,54.8045,train
552,P4672,2025-06-03 20:00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,21.75,96,994.5,19.5,48.2714,train
553,P4677,2025-06-03 20:00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,20.91,97,991.8,18.7,44.7462,train
554,P7068,2025-06-03 20:00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,21.88,96,993.5,19.6,43.9519,train
555,P7003,2025-06-03 20:00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,22.34,98,1002.9,19.6,40.3701,test
556,P3846,2025-06-03 20:00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,18.8,90,956.1,18.2,32.0654,train
557,P4131,2025-06-03 20:00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.63,100,951.5,18.0,35.5651,train
558,P6264,2025-06-03 20:00:00,27.4,111.27,277.3,邵阳市,巨口铺,新邵县,21.02,100,974.9,18.3,47.4523,train
559,P4668,2025-06-03 20:00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.84,97,993.9,19.4,44.2575,train
560,P4674,2025-06-03 20:00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,21.17,97,992.6,18.9,42.8049,test
561,P5767,2025-06-03 20:00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,22.94,100,997.4,19.7,44.4862,train
562,P4042,2025-06-03 20:00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,20.11,85,966.8,20.2,38.2052,train
563,P7061,2025-06-03 20:00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,22.39,97,997.2,19.8,56.3875,train
564,P5766,2025-06-03 20:00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,22.86,96,985.5,20.3,49.6588,train
565,P4050,2025-06-03 20:00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.99,100,948.4,17.5,35.5719,test
566,P5876,2025-06-03 20:00:00,27.42,113.09,54.0,株洲市,平山,渌口区,21.98,97,1001.9,19.5,50.1693,train
567,P4019,2025-06-03 20:00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,22.24,100,971.1,19.2,44.7767,train
568,P4669,2025-06-03 20:00:00,27.43,112.11,83.5,娄底市,岳家,双峰县,21.48,96,996.0,19.3,44.119,train
569,P5764,2025-06-03 20:00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,24.21,98,1003.0,20.9,59.2452,train
570,P6256,2025-06-03 20:00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,20.11,100,977.1,17.6,37.1201,test
571,P4661,2025-06-03 20:00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.26,95,992.3,19.3,43.7248,train
572,P4651,2025-06-03 20:00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,22.67,97,997.4,20.0,48.5648,train
573,P5849,2025-06-03 20:00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,21.66,98,999.1,19.1,60.236,train
574,57745,2025-06-03 20:00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,22.0,93,977.4,20.2,46.1202,train
575,P3833,2025-06-03 20:00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,23.14,99,978.2,20.0,38.8615,test
576,P6251,2025-06-03 20:00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,20.24,100,972.8,17.7,37.7188,train
577,P4200,2025-06-03 20:00:00,27.46,109.95,236.0,怀化市,中方站,中方县,21.83,90,980.9,20.6,45.4226,train
578,57774,2025-06-03 20:00:00,27.46,112.22,152.5,娄底市,双峰,双峰县,21.0,91,990.7,19.8,42.9493,train
579,P5765,2025-06-03 20:00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,22.37,100,994.4,19.3,45.7777,train
580,P6263,2025-06-03 20:00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,22.37,100,930.7,19.3,49.2907,test
581,P4670,2025-06-03 20:00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.7,97,992.8,19.3,40.6556,train
582,P4860,2025-06-03 20:00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,22.16,96,997.1,19.8,48.178,train
583,P5763,2025-06-03 20:00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,23.66,100,999.6,20.2,38.969,train
584,P4667,2025-06-03 20:00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,22.48,95,998.9,20.2,47.787,train
585,P4569,2025-06-03 20:00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,14.49,59,970.4,20.8,30.8629,test
586,P4678,2025-06-03 20:00:00,27.49,112.27,123.2,娄底市,民实,双峰县,22.24,100,991.4,19.2,37.4051,train
587,P5753,2025-06-03 20:00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,21.42,100,999.2,18.6,50.7344,train
588,P5760,2025-06-03 20:00:00,27.49,113.6,55.4,株洲市,大广塘水库,醴陵市,24.25,100,998.8,20.6,50.2031,train
589,P4858,2025-06-03 20:00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,20.73,98,995.4,18.4,42.0322,train
590,P5893,2025-06-03 20:00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.66,98,998.9,19.1,56.0424,test
591,P3827,2025-06-03 20:00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,21.15,100,967.1,18.4,41.2759,train
592,P6248,2025-06-03 20:00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,19.91,99,969.7,17.6,38.1613,train
593,P5757,2025-06-03 20:00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,23.51,100,999.1,20.1,36.8373,train
594,P3825,2025-06-03 20:00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,21.43,97,982.2,19.1,47.8891,train
595,P4561,2025-06-03 20:00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,19.0,100,930.9,16.7,46.6289,test
596,P4671,2025-06-03 20:00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.48,96,996.6,19.3,48.4386,train
597,P4056,2025-06-03 20:00:00,27.53,110.35,255.0,怀化市,接龙,中方县,21.55,100,977.2,18.7,42.5096,train
598,P6201,2025-06-03 20:00:00,27.53,110.77,1350.0,邵阳市,小沙江,隆回县,15.87,100,862.7,13.9,30.0484,train
599,P4663,2025-06-03 20:00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,21.84,97,1000.1,19.4,42.6971,train
600,P4854,2025-06-03 20:00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,20.78,97,992.4,18.6,39.1743,test
601,P4855,2025-06-03 20:00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,21.79,98,997.2,19.2,56.3028,train
602,P5771,2025-06-03 20:00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,22.81,97,994.1,20.1,53.3757,train
603,P5848,2025-06-03 20:00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,22.11,97,1002.7,19.6,49.4282,train
604,P5750,2025-06-03 20:00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,21.2,99,997.1,18.6,47.3262,train
605,P4571,2025-06-03 20:00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,19.51,94,986.4,18.1,49.492,test
606,P5754,2025-06-03 20:00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,21.57,97,1002.3,19.2,45.0651,train
607,P4675,2025-06-03 20:00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,20.71,92,996.4,19.4,42.2889,train
608,P4852,2025-06-03 20:00:00,27.56,112.92,68.2,湘潭市,中路铺水库,湘潭县,23.14,96,1000.2,20.5,48.0479,train
609,P4512,2025-06-03 20:00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,19.58,92,974.6,18.5,33.736,train
610,P5756,2025-06-03 20:00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,21.15,100,999.0,18.4,41.3576,test
611,P6215,2025-06-03 20:00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,18.33,90,948.2,17.8,36.4384,train
612,P4574,2025-06-03 20:00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,19.57,88,988.8,19.2,48.2989,train
613,P4657,2025-06-03 20:00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,21.84,97,994.1,19.4,42.5385,train
614,P4851,2025-06-03 20:00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,22.01,99,997.4,19.2,54.8553,train
615,P3800,2025-06-03 20:00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,23.0,96,988.3,20.4,43.5307,test
616,P6224,2025-06-03 20:00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,15.91,72,939.0,19.1,23.6934,train
617,P4578,2025-06-03 20:00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.83,92,982.8,18.7,47.1583,train
618,P4573,2025-06-03 20:00:00,27.59,111.9,146.8,娄底市,荷塘,涟源市,20.73,98,989.9,18.4,53.3129,train
619,P5759,2025-06-03 20:00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,23.23,100,999.8,19.9,46.2207,train
620,P5751,2025-06-03 20:00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,22.57,96,997.3,20.1,51.567,test
621,P4516,2025-06-03 20:00:00,27.6,111.48,178.0,娄底市,杨源,冷水江市,20.91,97,986.3,18.7,39.5001,train
622,P4890,2025-06-03 20:00:00,27.6,112.35,98.0,湘潭市,虞唐,湘乡市,20.9,94,994.0,19.2,41.1651,train
623,57749,2025-06-03 20:00:00,27.61,110.03,286.9,怀化市,怀化,鹤城区,23.96,100,975.6,20.4,54.7426,train
624,P3796,2025-06-03 20:00:00,27.61,110.1,246.0,怀化市,泸阳,中方县,23.14,96,980.5,20.5,44.3643,train
625,P5752,2025-06-03 20:00:00,27.61,113.1,34.0,株洲市,三门,天元区,23.28,96,1003.2,20.6,54.0701,test
626,P5741,2025-06-03 20:00:00,27.61,113.14,72.5,株洲市,北洲,渌口区,22.94,100,999.9,19.7,61.335,train
627,P4440,2025-06-03 20:00:00,27.62,111.1,274.0,娄底市,半山水库,新化县,20.37,100,977.8,17.8,40.3877,train
628,P4576,2025-06-03 20:00:00,27.62,111.62,281.2,娄底市,谢家,涟源市,19.96,98,982.2,17.8,49.5129,train
629,P4850,2025-06-03 20:00:00,27.62,112.71,65.1,湘潭市,锦石,湘潭县,23.08,100,999.7,19.8,49.1348,train
630,P3798,2025-06-03 20:00:00,27.63,110.6,265.2,怀化市,北斗溪,溆浦县,21.04,97,978.2,18.8,43.5158,test
631,P4594,2025-06-03 20:00:00,27.63,111.69,199.0,娄底市,杨岭水库,涟源市,19.76,97,983.6,17.8,46.6698,train
632,P4572,2025-06-03 20:00:00,27.63,111.93,148.0,娄底市,水洞底,娄星区,21.21,96,993.1,19.1,43.3979,train
633,P4662,2025-06-03 20:00:00,27.63,112.24,74.9,娄底市,杏子铺,双峰县,21.48,96,999.8,19.3,42.26,train
634,P4660,2025-06-03 20:00:00,27.63,112.25,68.4,娄底市,水府庙,双峰县,5.14,24,1000.3,18.6,9.6097,train
635,P4848,2025-06-03 20:00:00,27.63,112.38,104.0,湘潭市,栗山,湘乡市,21.35,96,998.5,19.2,55.7004,test
636,P5749,2025-06-03 20:00:00,27.63,113.24,57.9,株洲市,石亭,醴陵市,23.37,100,1001.3,20.0,49.2098,train
637,P4055,2025-06-03 20:00:00,27.64,110.32,210.0,怀化市,铜鼎,中方县,23.04,98,986.7,20.1,45.7434,train
638,P4846,2025-06-03 20:00:00,27.64,112.34,82.0,湘潭市,洋潭电站,湘乡市,21.48,96,999.1,19.3,40.6121,train
639,P4845,2025-06-03 20:00:00,27.64,112.58,259.8,湘潭市,梅桥,湘乡市,19.65,73,978.2,22.3,36.8902,train
640,P4847,2025-06-03 20:00:00,27.64,112.63,93.5,湘潭市,上石坝水库,湘潭县,21.35,96,995.4,19.2,40.3871,test
641,P5755,2025-06-03 20:00:00,27.64,113.37,58.0,株洲市,茶山,醴陵市,13.33,56,1001.7,20.3,21.4833,train
642,57781,2025-06-03 20:00:00,27.64,113.51,72.7,株洲市,醴陵,醴陵市,22.34,91,999.7,20.8,52.9181,train
643,P4517,2025-06-03 20:00:00,27.65,111.56,338.0,娄底市,大冲,冷水江市,18.23,78,971.0,20.0,38.5546,train
644,P4615,2025-06-03 20:00:00,27.65,112.0,154.0,娄底市,军分区仓库,娄星区,24.81,70,991.7,26.9,44.3055,train
645,P4582,2025-06-03 20:00:00,27.66,111.77,146.5,娄底市,青树,涟源市,20.73,98,989.7,18.4,44.472,test
646,P4575,2025-06-03 20:00:00,27.66,111.83,185.0,娄底市,斗笠山,涟源市,20.3,93,985.8,18.9,52.4212,train
647,P4843,2025-06-03 20:00:00,27.66,112.45,75.4,湘潭市,洙津渡,湘乡市,21.66,95,1000.7,19.6,33.2108,train
648,P5748,2025-06-03 20:00:00,27.66,113.16,68.0,株洲市,南洲,渌口区,22.11,97,1000.4,19.6,59.4589,train
649,P3784,2025-06-03 20:00:00,27.67,109.71,314.0,怀化市,江口圩,麻阳苗族自治县,23.08,100,975.8,19.8,56.438,train
650,P3790,2025-06-03 20:00:00,27.67,109.85,230.0,怀化市,贺家田,鹤城区,22.29,99,982.2,19.4,50.7648,test
651,P3783,2025-06-03 20:00:00,27.67,110.16,325.0,怀化市,花桥,中方县,23.48,98,968.9,20.4,59.8483,train
652,P5740,2025-06-03 20:00:00,27.67,113.02,77.0,株洲市,建龙,天元区,21.57,97,999.5,19.2,56.3325,train
653,P5747,2025-06-03 20:00:00,27.68,113.07,52.5,株洲市,雷打石,天元区,21.17,97,1002.3,18.9,41.2195,train
654,P5758,2025-06-03 20:00:00,27.68,113.18,51.0,株洲市,松西子,渌口区,23.24,97,1003.6,20.4,45.2309,train
655,P5715,2025-06-03 20:00:00,27.68,113.46,62.2,株洲市,国瓷,醴陵市,21.9,92,999.6,20.3,47.5449,test
656,P3781,2025-06-03 20:00:00,27.69,110.68,528.9,怀化市,两丫坪,溆浦县,14.84,68,950.3,18.9,32.4698,train
657,P4416,2025-06-03 20:00:00,27.69,111.28,211.0,娄底市,科头,新化县,20.68,93,982.5,19.2,31.9754,train
658,57763,2025-06-03 20:00:00,27.69,112.0,205.8,娄底市,娄底,娄星区,20.46,87,984.9,20.1,34.9602,train
659,P4844,2025-06-03 20:00:00,27.69,112.11,99.7,湘潭市,毛田,湘乡市,21.57,97,997.0,19.2,41.5677,train
660,P4877,2025-06-03 20:00:00,27.69,112.21,132.0,湘潭市,水府旅游区,湘乡市,19.62,85,997.4,19.8,40.6975,test
661,P3782,2025-06-03 20:00:00,27.7,109.6,265.2,怀化市,锦和,麻阳苗族自治县,20.12,84,977.1,20.4,45.2687,train
662,57760,2025-06-03 20:00:00,27.7,111.44,249.2,娄底市,冷水江,冷水江市,21.87,93,980.2,20.1,46.4977,train
663,P4873,2025-06-03 20:00:00,27.7,112.97,74.1,湘潭市,梅林桥,湘潭县,24.4,100,997.4,20.7,51.5642,train
664,57762,2025-06-03 20:00:00,27.71,111.68,249.2,娄底市,涟源,涟源市,19.71,87,980.1,19.5,34.4646,train
665,P4885,2025-06-03 20:00:00,27.71,112.6,132.5,湘潭市,奇才,湘潭县,21.17,97,993.3,18.9,32.8996,test
666,P5743,2025-06-03 20:00:00,27.71,113.37,75.0,株洲市,将军,醴陵市,22.01,99,997.8,19.2,41.3601,train
667,P4564,2025-06-03 20:00:00,27.72,111.63,185.0,娄底市,芙蓉,涟源市,20.73,98,988.9,18.4,53.4244,train
668,P4577,2025-06-03 20:00:00,27.72,111.77,108.0,娄底市,湖泉,涟源市,21.12,98,993.9,18.7,38.5917,train
669,P4841,2025-06-03 20:00:00,27.72,112.34,57.0,湘潭市,潭市,湘乡市,20.73,95,1000.0,18.9,30.0874,train
670,P5761,2025-06-03 20:00:00,27.72,113.32,51.0,株洲市,油田,醴陵市,22.51,100,1001.7,19.4,40.0579,test
671,P3778,2025-06-03 20:00:00,27.73,110.41,121.0,怀化市,黄溪口,辰溪县,23.23,100,991.4,19.9,48.0215,train
672,P4639,2025-06-03 20:00:00,27.73,112.0,151.5,娄底市,市气象局,娄星区,21.65,85,991.1,21.4,50.611,train
673,P4879,2025-06-03 20:00:00,27.73,112.72,40.5,湘潭市,石潭,湘潭县,23.86,96,1002.3,21.0,45.8546,train
674,P5737,2025-06-03 20:00:00,27.73,113.5,103.0,株洲市,沩山,醴陵市,21.7,97,995.0,19.3,51.5145,train
675,P5738,2025-06-03 20:00:00,27.73,113.67,89.6,株洲市,浦口,醴陵市,21.15,100,998.3,18.4,35.3591,test
676,P4038,2025-06-03 20:00:00,27.74,110.53,566.3,怀化市,统溪河,溆浦县,21.42,100,944.7,18.6,44.5306,train
677,P5739,2025-06-03 20:00:00,27.74,113.05,117.0,株洲市,竹溪,天元区,22.57,96,994.9,20.1,58.5317,train
678,P5734,2025-06-03 20:00:00,27.74,113.11,39.0,株洲市,湘云,天元区,22.06,95,1003.7,19.9,49.4576,train
679,P3811,2025-06-03 20:00:00,27.75,110.14,213.0,怀化市,肖家溪,辰溪县,23.23,100,987.0,19.9,40.7526,train
680,P4481,2025-06-03 20:00:00,27.75,110.89,851.1,娄底市,大桥,新化县,17.48,88,914.3,17.4,34.8579,test
681,57761,2025-06-03 20:00:00,27.75,111.29,211.9,娄底市,新化,新化县,19.88,83,984.6,20.4,40.8497,train
682,P4627,2025-06-03 20:00:00,27.75,112.02,112.5,娄底市,乐坪,娄星区,20.25,84,993.5,20.5,49.3378,train
683,57772,2025-06-03 20:00:00,27.75,112.51,85.1,湘潭市,湘乡,湘乡市,23.42,99,998.3,20.2,57.5414,train
684,P5736,2025-06-03 20:00:00,27.75,113.27,73.0,株洲市,福生,渌口区,21.52,98,999.8,19.0,52.7395,train
685,P4601,2025-06-03 20:00:00,27.76,111.92,165.0,娄底市,石井,娄星区,21.79,95,990.0,19.7,47.145,test
686,P4839,2025-06-03 20:00:00,27.76,112.47,90.0,湘潭市,泉塘,湘乡市,21.88,96,999.4,19.6,42.7724,train
687,P5729,2025-06-03 20:00:00,27.76,113.69,117.8,株洲市,白兔潭,醴陵市,21.82,100,992.4,18.9,41.367,train
688,P4611,2025-06-03 20:00:00,27.77,112.07,77.0,娄底市,春园中学,娄星区,21.26,95,995.4,19.3,46.7677,train
689,P5720,2025-06-03 20:00:00,27.77,113.21,71.0,株洲市,董家塅,芦淞区,17.34,77,1000.0,19.4,29.7675,train
690,P5733,2025-06-03 20:00:00,27.77,113.32,102.0,株洲市,姚家坝,芦淞区,20.73,98,996.5,18.4,52.4529,test
691,P5850,2025-06-03 20:00:00,27.77,113.39,88.0,株洲市,板杉,醴陵市,21.42,100,998.1,18.6,31.2312,train
692,P4515,2025-06-03 20:00:00,27.78,111.49,677.0,娄底市,谭家,冷水江市,16.31,72,931.2,19.5,30.2077,train
693,P4570,2025-06-03 20:00:00,27.78,111.75,166.0,娄底市,龙塘,涟源市,20.67,89,987.8,19.9,42.3255,train
694,P4568,2025-06-03 20:00:00,27.78,111.88,97.0,娄底市,渡头塘,涟源市,21.35,96,994.9,19.2,45.5413,train
695,P4602,2025-06-03 20:00:00,27.78,111.96,117.0,娄底市,黄泥塘,娄星区,20.39,90,993.4,19.5,44.0463,test
696,P4863,2025-06-03 20:00:00,27.78,112.77,63.0,湘潭市,杨嘉桥,湘潭县,23.33,98,1001.6,20.3,50.9737,train
697,P5877,2025-06-03 20:00:00,27.78,113.29,117.0,株洲市,卦石,芦淞区,21.79,98,994.8,19.2,54.7209,train
698,P4435,2025-06-03 20:00:00,27.79,111.06,504.0,娄底市,古台山林场,新化县,19.28,82,948.8,20.1,36.9941,train
699,P4835,2025-06-03 20:00:00,27.79,112.95,78.0,湘潭市,易俗河,湘潭县,21.27,80,1001.8,22.1,51.4168,train
700,P5735,2025-06-03 20:00:00,27.79,113.14,42.0,株洲市,农科所,芦淞区,22.76,95,1003.3,20.4,53.3031,test
701,P4834,2025-06-03 20:00:00,27.8,112.6,75.0,湘潭市,韶灌科研所,湘乡市,22.06,95,1000.4,19.9,45.0463,train
702,P5726,2025-06-03 20:00:00,27.8,113.16,58.0,株洲市,新谭,芦淞区,23.09,97,1002.9,20.3,46.8289,train
703,P5840,2025-06-03 20:00:00,27.8,113.43,83.3,株洲市,枫林,醴陵市,20.94,99,996.7,18.4,48.8435,train
704,P4614,2025-06-03 20:00:00,27.81,112.01,146.0,娄底市,花溪谷,娄星区,21.26,95,992.5,19.3,47.2355,train
705,P4870,2025-06-03 20:00:00,27.81,112.32,90.2,湘潭市,褒忠山,湘乡市,21.08,96,997.1,19.0,41.6182,test
706,P5847,2025-06-03 20:00:00,27.81,113.04,57.0,株洲市,新马,天元区,22.48,95,1001.6,20.2,52.5537,train
707,P5730,2025-06-03 20:00:00,27.81,113.05,57.0,株洲市,仙岭,天元区,21.88,96,1002.0,19.6,34.1156,train
708,P5721,2025-06-03 20:00:00,27.81,113.08,63.0,株洲市,栗雨,天元区,23.91,95,1000.9,21.2,42.8624,train
709,P5727,2025-06-03 20:00:00,27.81,113.22,67.0,株洲市,五里墩,芦淞区,21.75,96,1001.6,19.5,43.0245,train
710,P4565,2025-06-03 20:00:00,27.82,111.67,350.0,娄底市,安平,涟源市,17.11,68,966.7,21.2,31.425,test
711,P4919,2025-06-03 20:00:00,27.82,112.22,228.9,湘潭市,农之源,湘乡市,19.97,95,982.3,18.3,40.3052,train
712,P5702,2025-06-03 20:00:00,27.82,113.11,100.0,株洲市,神农湖,天元区,22.79,90,996.8,21.3,47.5848,train
713,P5717,2025-06-03 20:00:00,27.82,113.23,76.0,株洲市,白关,芦淞区,20.95,96,1001.7,18.9,46.488,train
714,P1418,2025-06-03 20:00:00,27.83,109.62,448.7,湘西土家族苗族自治州,水打田,凤凰县,17.97,68,954.9,22.0,29.3155,train
715,P4831,2025-06-03 20:00:00,27.83,112.94,68.0,湘潭市,锦源广场,岳塘区,22.34,95,1000.3,20.1,50.6997,test
716,P4881,2025-06-03 20:00:00,27.83,113.01,25.0,湘潭市,马家河,岳塘区,23.61,95,1003.4,21.0,52.1101,train
717,P5723,2025-06-03 20:00:00,27.83,113.35,109.0,株洲市,楠木山,芦淞区,20.52,97,996.0,18.4,49.2812,train
718,P5716,2025-06-03 20:00:00,27.83,113.47,200.6,株洲市,横江,醴陵市,20.16,99,985.3,17.8,38.8467,train
719,P4580,2025-06-03 20:00:00,27.84,111.85,134.6,娄底市,桥头河,涟源市,22.1,100,993.1,19.1,44.9598,train
720,P4829,2025-06-03 20:00:00,27.84,112.52,120.0,湘潭市,龙洞,湘乡市,21.21,96,998.2,19.1,56.0688,test
721,P5731,2025-06-03 20:00:00,27.84,113.17,41.0,株洲市,石子湖,荷塘区,22.76,95,1003.6,20.4,58.4258,train
722,P4126,2025-06-03 20:00:00,27.85,110.69,225.2,怀化市,陶金坪,溆浦县,21.42,100,982.5,18.6,46.3465,train
723,P4562,2025-06-03 20:00:00,27.85,111.78,141.0,娄底市,迎宾,涟源市,19.97,86,989.9,19.9,37.5996,train
724,P4868,2025-06-03 20:00:00,27.85,112.39,102.6,湘潭市,白田,湘乡市,21.84,97,997.3,19.4,44.0354,train
725,P5718,2025-06-03 20:00:00,27.85,113.27,45.0,株洲市,大京水库,芦淞区,21.57,97,994.8,19.2,38.8084,test
726,P5728,2025-06-03 20:00:00,27.85,113.38,130.0,株洲市,老鸦坡水库,醴陵市,21.93,98,992.1,19.3,40.0313,train
727,57743,2025-06-03 20:00:00,27.86,109.81,195.6,怀化市,麻阳,麻阳苗族自治县,21.4,84,985.8,21.4,45.8934,train
728,P3761,2025-06-03 20:00:00,27.86,109.92,233.6,怀化市,和平溪,麻阳苗族自治县,23.04,95,980.7,20.6,48.5341,train
729,P4864,2025-06-03 20:00:00,27.86,112.9,30.0,湘潭市,白石公园,雨湖区,22.65,90,1003.6,21.2,50.5599,train
